,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1404,3792,3M/Boeing/University of Missouri-Columbia&Family/Community,The Army Ants,Columbia,Missouri,USA,2011,,,Family/Community,,CMPTX
1405,3793,Bechtel/Lockheed-Martin/Leidos & Middletown High & Urbana High & Tuscarora High,CyberTitans,Frederick,Maryland,USA,2011,,CHS,Urbana High & Middletown High & Tuscarora High,,CMPMI
1407,3796,"FIRST/NC-FIRST/PERDUE FARMS INC./Pitt County Robotics Team (2682 & 2642)/Robotics Club and  parents/Dan Pittman Insurance Agency/Bill Clough Ford Inc./Bertie County Public School Foundation, Inc./KS Networks/Boeing&Bertie Stem High",Technical Assassins,Windsor,North Carolina,USA,2011,,FNC,Bertie Stem High,,CMPTX
1408,3799,Corning Incorporated/Carbaugh Tool/Hardinge Group&Notre Dame High School,Electric Fire,Elmira,New York,USA,2011,,,Notre Dame High School,,CMPMI
1409,3800,McDonald's Restaurants of Hawaii&Kalaheo High School,Mustangs,Kailua,Hawaii,USA,2011,,,Kalaheo High School,,CMPTX
1410,3802,Prince of Peace Christian School/Big Frogs of Plano/Orb Polymer/Arconic/The Drosche Family/Texas Instruments&Prince of Peace Christian School,RoboPOP,Carrollton,Texas,USA,2011,,TX,Prince of Peace Christian School,,CMPTX
1411,3807,Comcast&Overland High School,Overland BlazerBots,Aurora,Colorado,USA,2011,,,Overland High School,,CMPTX
1412,3812,Weyerhaeuser/Boeing/OSPI/BNSF Railway/Kennworth PACCAR/BAE Systems/NW Institute of Electrical Technology/iSG2 Technologies/JH Kelly/Central Oregon Truck Company&Mark Morris High School,Bits & Bots,Longview,Washington,USA,2011,,PNW,Mark Morris High School,,CMPTX
1413,3814,Bosch/Regal/Duke Energy/Staples/BCEF&Larry A. Ryle High School&Randall K. Cooper High School&Boone County High School&Conner High School,PiBotics,Florence,Kentucky,USA,2011,,,Larry A. Ryle High School & Randall K. Cooper High School & Boone County High School & Conner High School,,CMPMI
1414,3815,Automation Direct & North Forsyth High School,NF Raiders,Cumming,Georgia,USA,2011,,PCH,North Forsyth High School,,CMPTX
1415,3821,Kentucky AEP/4-H & Belfry High School,Pirabots,Belfry,Kentucky,USA,2011,,,Belfry High School,,CMPMI
1416,3822,John Deere/Central Carolina Community College/Qorvo/Charles and Martha Oldham & Chatham School of Science and Engineering & Jordan Matthews High,Neon Jets,Siler City,North Carolina,USA,2011,,FNC,Chatham School of Science and Engineering & Jordan Matthews High,,CMPTX
1417,3824,Knox County Government/Bechtel/GKN/EPRI/ARCONIC/DENSO/INGENUTEC/Techmer PM/ORNL/Consolidated Nuclear Security/Knox County Schools/Tuff Torq/SolidWorks&Hardin Valley Academy,HVA RoHAWKtics,Knoxville,Tennessee,USA,2011,,,Hardin Valley Academy,,CMPTX
1418,3826,Sequim School District/OSPI/Boeing/Sodexo&Sequim Senior High,"Sequim Robotics Federation ""SRF"" ",Sequim,Washington,USA,2011,,PNW,Sequim Senior High,,CMPTX
1419,3834,ALCOA Foundation/Calhoun County ISD/DOW/Texas Workforce Commission&Calhoun H S,Crab-bots,Port Lavaca,Texas,USA,2011,,TX,Calhoun H S,,CMPTX
1421,3838,"Rochester City School District/Lenel / United Technologies/Thomson Reuters/Savin Engineers P.C./Vargas Associates/Buffalo Construction Consultants/Bond Schoeneck & King/Gilbane Building Company/Watts Architechture & Engineering/Rochester Joint Schools Construction Board/Optimation/SMC Metal/AutoDesk/SolidWorks & Edison Career and Technology High School & Pathways in Technology Program, Rochester & School 58-World of Inquiry School & The Rochester City School District",Roc City Robotix,Rochester,New York,USA,2011,,,"School 58-World of Inquiry School & Pathways in Technology Program, Rochester & Edison Career and Technology High School & The Rochester City School District",,CMPMI
1422,3839,Wadena-Deer Creek Senior High,SWOLVERINES,Wadena,Minnesota,USA,2011,,,Wadena-Deer Creek Senior High,,CMPMI
1423,3843,Murray Calloway Area Technology Center/Murray State University Institute of Engineering/Calloway County 4H & Murray/Calloway County Area Tech Center & CALLOWAY COUNTY 4H & Calloway County High School & Murray High School,M.C.R.T. ROBO RACERS,Murray,Kentucky,USA,2011,,,Murray/Calloway County Area Tech Center & CALLOWAY COUNTY 4H & Calloway County High School & Murray High School,,CMPMI
1424,3844,Jackson MSC/Knox 4H Kentucky/Knox County Board of Education/CTA Acoustics/Firestone&Lynn Camp High School,Kentucky Wildbots,Corbin,Kentucky,USA,2011,,,Lynn Camp High School,,CMPMI
1425,3847,"NRG/Texas Workforce Commission/Solarcraft, Inc/FIRST in Texas/ExxonMobil/International Society of Automation, Houston Chapter/Star Precision Fabricating/Royalty Metal Finishing/DS Solidworks&St Agnes Academy School&Strake Jesuit College Prep School",Spectrum   -△◅,Houston,Texas,USA,2011,,TX,St Agnes Academy School & Strake Jesuit College Prep School,,CMPTX
1426,3848,MONSANTO/Walmart&Kenyon-Wanamingo Senior High,Bots in Shining Armour,Kenyon,Minnesota,USA,2011,,,Kenyon-Wanamingo Senior High,,CMPMI
1427,3853,Lawrence Semiconductor Research Laboratory/Cognizant /the next great event/Microchip CAD Engineers/Prides Peak/Community Tax Credit&Mountain Pointe High School,Pridetronics,Phoenix,Arizona,USA,2011,,,Mountain Pointe High School,,CMPTX
1428,3859,The TJ Schilling Foundation/Apple/Stanley Black & Decker/Boeing/Jeetaw Manufacturing/Closing The Gap/Best Buy/Intuitive Surgical/McKesson Corporation/ACEC Sierra Chapter/The Pascoe Family&Cosumnes Oaks High,Wolfpack Robotics,Elk Grove,California,USA,2011,,,Cosumnes Oaks High,,CMPTX
1429,3863,Haas Automation/California Community Colleges/IEEE&Newbury Park High,Pantherbotics,Newbury Park,California,USA,2011,,,Newbury Park High,,CMPTX
1430,3865,"YMCA of Michiana, Inc./South Bend Alumni Association & Riley High School",Riley WildBots,South Bend,Indiana,USA,2011,,IN,Riley High School,,CMPMI
1431,3871,ISD 518/Bedford Industries/Medtronic&Worthington Senior High,Trojan Robotics,Worthington,Minnesota,USA,2011,,,Worthington Senior High,,CMPMI
1432,3875,Switch/GE Aviation/Volunteers of GE Aviation Systems/Bosch/Lacks Enterprises/Hutchinson Anti-Vibration/Dematic/Kentwood Public Schools/Michigan Department of Education/Savant Automation/Custom Profile&East Kentwood High School&East Kentwood Freshman Campus,Red Storm Robotics,Kentwood,Michigan,USA,2011,,FIM,East Kentwood Freshman Campus & East Kentwood High School,,CMPMI
1433,3876,Bezos Family Foundation/PTC & Mabton Jr. Sr. High,Mabton LugNutz,Mabton,Washington,USA,2011,,PNW,Mabton Jr. Sr. High,,CMPTX
1434,3878,Friends of the Future/Konawaena High School&Konawaena High School,Wildcats,Kealakekua ,Hawaii,USA,2011,,,Konawaena High School,,CMPTX
1435,3880,"NASA, BAE Systems, Friends of Hawaii Robotics, Maui Economic Development Board, Ace Hardware, UH Manoa College of Engineering, Thirty Meter Telescope, HELCO, Oceanic Time Warner Cable, ABC Stores, Andy Mark, Robotics Organizing Committee(ROC), Cyanotech,  / Society of Women Engineers & KEALAKEHE HIGH SCHOOL",Tiki Techs,Kailua Kona,Hawaii,USA,2011,,,Kealakehe High School,,CMPTX
1436,3881,Railing Systems Hawaii/KS Plumbing/Premier Island Properties/Body Glove Cruises/Rotary Club of Kona Mauka/Kohanaiki Foundation/Humpy's &West Hawaii Explorations Academy - Pcs,WHEA Sharkbots,Kailua Kona,Hawaii,USA,2011,,,West Hawaii Explorations Academy - Pcs,,CMPTX
1437,3882,Lahainaluna High School Foundation/MEDB Ke Alahele Grant/Boeing Company/Maui Electric/Aloha Self Storage/Goodfellow Brothers/Engineering Dynamics/Maui Petroleum/Maui Oil Company/Frogman Charters Lahaina/Monsanto/Gazebo Restaurant Lahaina/Nagamine Photo/UFO Parasail/Atlantis Submarine Maui&Lahainaluna High School,Lunas,Lahaina,Hawaii,USA,2011,,,Lahainaluna High School,,CMPTX
1438,3883,3 M/Marathon Petroleum/Thomson Reuters/Solidworks&Park Senior High,Data Bits,Cottage Grove,Minnesota,USA,2011,,,Park Senior High,,CMPMI
1439,3889,General Motors&Yuma Catholic High School,Leptechons,Yuma,Arizona,USA,2011,,,Yuma Catholic High School,,CMPTX
1440,3925,Haas Automation/College of the Canyons/Qualcomm&Ventura High&El Camino High&Buena High&Foothill Technology High&Ventura County Career Education,Circuit of Life,Ventura,California,USA,2012,,,Ventura County Career Education & Ventura High & Foothill Technology High & Buena High & El Camino High,,CMPTX
1441,3926,The Specialty Mfg. Co./3M/MPA Parents Association/REELL Precision Manufacturing/Tamarack Habilitation Technologies/Rani Engineering&Mounds Park Academy,MPArors,Saint Paul,Minnesota,USA,2012,,,Mounds Park Academy,,CMPMI
1442,3928,John Deere/Danfoss/CIT Signature Transportation/Monsanto Fund/3M/Sanguine Lore/Alliant Energy Foundation/Renewable Energy Group (REG)/City of Ames Electric Services/Interstate All Battery Center - Ames/Ludicrous Creations/Iowa State University College of Engineering/Iowa 4-H Foundation & Story County 4-H & Story County 4H & 4-H,Team Neutrino,Ames,Iowa,USA,2012,,,4-H & Story County 4H,,CMPMI
1443,3929,Boeing Corporation/Comcast Corporation/Azavea/Department of Defense/The Carpenter's Union/Bentley/SolidWorks&Masterman Julia R Sec Sch,Atomic Dragons,Philadelphia,Pennsylvania,USA,2012,,FMA,Masterman Julia R Sec Sch,,CMPMI
1444,3930,Robotics Institute of Maine/Ted Berry Inc./Jay-Livermore Fall Lion Club&Spruce Mountain High School,SMART  Spruce Mountain Area Robotics Team,Jay,Maine,USA,2012,,NE,Spruce Mountain High School,,CMPMI
1445,3931,First National Bank/Boeing/DoD STEM/HSI Sensing/LaForge Properties/Grant Trammell and Co. Construction/Chickasha Public School Foundation&Chickasha Hs,Cockadoodle Dominators,Chickasha,Oklahoma,USA,2012,,,Chickasha Hs,,CMPTX
1446,3932,"St. Andrew's School/Canon Solutions America/KD Construction/Rotary Club Boca Raton/Stryker/State of Florida/Florida Power & Light/Lisa Byrne of Coldwell Banker/Aerojet Rocketdyne & Education Foundation of Palm Beach County/The Glasnapp Family/TRACI.net/Henderson Machine/BBM Structural Engineers/Action Auto-ID/Duffy's Sports Grill/The M. K. Morse Company/Runner's Edge/Inovaxe Inovative Material Handling Systems/Learning Circle/Spanish River Community High School PTSA/Boca Bearing/Rugworks of Pompano Beach/The Home Depot/Fleit, Gibbons, Gutman, Bongini & Bianco, PL/D&D Welding/Casa L'italien&Palm Beach County 4-H Association",The Dirty Mechanics,Boca Raton,Florida,USA,2012,,,Palm Beach County 4-H Association,,CMPTX
1448,3936,Michigan City High Sch,RoboBlitz,Michigan City,Indiana,USA,2012,,IN,Michigan City High Sch,,CMPMI
1449,3937,Ryerson/Harding University Center for Distance Learning/Custom Colors/Eaton Corporation&Harding Academy,Breakaway,Searcy,Arkansas,USA,2012,,,Harding Academy,,CMPTX
1450,3939,NASA/Rockwell Automation/Bank of Botetourt/Lawrence Trucking/TORC Robotics/Precision Steel&4-H,Botetourt 4-H Robotics,Buchanan,Virginia,USA,2012,,CHS,4-H,,CMPMI
1451,3940,"AndyMark, Inc./FCA Foundation/Haynes International/Solidworks/Merrell Brothers/True Precision Technologies/TGR Finishing/Fastenal/FCA Transmission Plant 2/H&R Industrial/Community First Bank of Indiana/Huston Electric/Judge Bill Menges&Northwestern Sr High Sch",CyberTooth,Kokomo,Indiana,USA,2012,,IN,Northwestern Sr High Sch,,CMPMI
1452,3941,TiePoint-bkm Engineering/Raytheon/Boeing/SURVICE Engineering/DoDSTEM/Enktesis/American Scale & Equipment/EN Engineering/Robot Mats&TechBrick Education&Family/Community,FRC 3941 Absolute Zero Electricity,Aberdeen Proving Ground,Maryland,USA,2012,,CHS,Family/Community & TechBrick Education,,CMPMI
1453,3944,ON Semiconductor/US Digital Designs/AZ Tax Credit/L&W Technology/Medtronic&Tempe Preparatory Academy,All Knights,Tempe,Arizona,USA,2012,,,Tempe Preparatory Academy,,CMPTX
1454,3946,NASA/Ingersoll Rand/Textron/DoDSTEM/ST TAMMANY PARISH SCHOOL DISTRICT & Slidell High School,Tiger Robotics,Slidell,Louisiana,USA,2012,,,Slidell High School,,CMPTX
1455,3947,"Hy-Flex Corporation/Infinity Process Control Group/Hoosier Feeder Company/Henry County Community Foundation/Rolls-Royce/NAPA Auto Parts-Knightstown Auto Parts/Knightstown Elevator, Inc. /Van Hoy Oil COmpany/Brugh Industrial Engineering/Newcastle Stainless Steel &Knightstown High School",The Last Crusaders,Knightstown,Indiana,USA,2012,,IN,Knightstown High School,,CMPMI
1456,3950,Adept Engineering/A+ Signs/Morgan Stanley&North Shore Senior High School,RoboGym Robotics,Glen Head,New York,USA,2012,,,North Shore Senior High School,,CMPMI
1457,3951,"Xerox Corporation/Southco/DAC Contractors/Smidgens Inc./M6Photography/The Firm/Haun Welding Supply/Bristol ID Technologies&Ontario County 4-H, Cornell Cooperative Extensions",SUITS,Honeoye,New York,USA,2012,,,"Ontario County 4-H, Cornell Cooperative Extensions",,CMPMI
1458,3952,Troy High,Troy Robotics,Fullerton,California,USA,2012,,,Troy High,,CMPTX
1459,3953,"NASA/FORCAM, Inc./Starship Robotics/Performance Water Jet, Inc.&Family/Community",ROBATS,Eastvale,California,USA,2012,,,Family/Community,,CMPTX
1460,3954,"Oil Region Alliance/Lockheed Martin/Penn State Extension/Office of Juvenile Justice&Delinquency Prevention/Solid Works/Nickleville Presbyterian Church/Dick McCall, Inc/N-Jay Machine/Sherwin Tree Service/Osmer Racing/USA East Sled Pulling/Snyder Valley Farms/Sandi and Tom Best/Anderson Management/Art&Pam Osmer/Cindy&Doug Yargar/Bill Gordon&Susan Baker/RJ&Jennifer Feicht/Bill&Genevieve Sherwin/Sandy&Keith Sherwin/Alex Caldwell/Jacqui&Scott Caldwell/Amy Whitehill/Bill&Anne McKee/Atkinson Fire Safety Equip./Maggie Allbee/Deanna Schaeffer/Kelly and Al Bilotto/Donna and Kris Kandor/Curtis and Joyce Bower/Foxburg Pizza/David and Mary Hirsch/The Allegheny Riverstone/TCC Penn West, LLC/N-J Machine/Dan Ekis/Garing Roofing/JIm Snyder - Blackfox Farm/Linmas Drugs, Inc/Wes Osmer/Dan and Kay Brockett/Steve and Georgine Moores/Kathleen and David Gordon&Penn State Extension -Clarion-Venango counties&4-H",4-H Electrotechs,Emlenton,Pennsylvania,USA,2012,,,4-H & Penn State Extension -Clarion-Venango counties,,CMPMI
1461,3957,2018 FRC Hardship Grant/Hetrick Farm Supply/Sigel Gas/CBF Contracting Inc.&Redbank Valley Hs,4-H Robo Rangers,New Bethlehem,Pennsylvania,USA,2012,,,Redbank Valley Hs,,CMPMI
1462,3958,Clean Harbors/Uppa Baby/Muffin Town/XNG/Quick Base/Solidworks&Boston College High School,Schrodinger's Cat,Boston,Massachusetts,USA,2012,,NE,Boston College High School,,CMPMI
1463,3959,"NASA Marshall Space Flight Center/Morgan County, AL Schools/Missle Defense Agency/Northrop Grumman/Redstone Federal Credit Union/G & J Automatic Screw/AIAA/ULA&Albert P Brewer High Sch",Mech Tech,Somerville,Alabama,USA,2012,,,Albert P Brewer High Sch,,CMPTX
1464,3965,"BAE Systems/Qualcomm/Solidworks/Jejjoni Sign Manufacturing/Grove Aircraft/Booz, Allen Hamilton/Leidos/Northrop Grumman/MicroConstants/El Capitan Stadium Association/Lakeside Optomist/La Mesa Lumber/Department of Defense&Santana High",Sultans,Santee,California,USA,2012,,,Santana High,,CMPTX
1465,3966,Green Magnet Academy/Knox County Schools/Bechtel Corp./Boeing Corporation/Leidos/ORNL/Radio Systems/Pygmy Harbor Farm/Arconic Foundation/Consolidated Nuclear Security/Home Depot /Tennessee Valley Authority/Steel Plate Fabricators/Messina's Catering/Shoney's /Chisesi Brothers/Woodman of the Word/Cellular Sales/Cheddar's Scratch Kitchen/Food City/Coffee &&L&N STEM Academy,L&N STEMpunks,Knoxville,Tennessee,USA,2012,,,L&N STEM Academy,,CMPTX
1466,3970,"Fresno Unified School District, College and Career Readiness/Educational Employees Credit Union/Brin Wojcicki Foundation./Caglia Environmental/Electric Motor Shop&Erma Duncan Polytechnical High",Duncan Dynamics,Fresno,California,USA,2012,,,Erma Duncan Polytechnical High,,CMPTX
1467,3974,Comcast / NBCUniversal/Lockheed Martin/Arcadia University/Navmar Applied Sciences/McDevitt Alumni Association&Bishop Mcdevitt High School,E=mCD,Wyncote,Pennsylvania,USA,2012,,FMA,Bishop Mcdevitt High School,,CMPMI
1469,3976,RIDGID/EMERSON/Richland One /CATE&Lower Richland High,Electric Hornets,Hopkins,South Carolina,USA,2012,,,Lower Richland High,,CMPTX
1471,3984,Johnson City School System/Eastman Chemical Company/Energy Systems Group/HobbyTown USA&Science Hill High School,Topper Robotics,Johnson City,Tennessee,USA,2012,,,Science Hill High School,,CMPTX
1476,3991,LEIDOS/The Honeycutt Family/Turner Industries&Episcopal High School,KnightVision,Baton Rouge,Louisiana,USA,2012,,,Episcopal High School,,CMPTX
1477,3993,St. Jude Foundation/Boston Scientific Neuromodulation/COC Grant/Numatic Engineering&William S. Hart Senior High,Humanoids,Newhall,California,USA,2012,,,William S. Hart Senior High,,CMPTX
1479,3997,Marathon Petroleum Corporation/Texas Workforce Commission/Southwest Research Institute/re:3D&Family/Community&Bexar 4-H,Screaming Chickens,San Antonio,Texas,USA,2012,,TX,Bexar 4-H & Family/Community,,CMPTX
1480,3998,Bulloch Academy & BULLOCH ACADEMY INC,Redneck Robotics,Statesboro,Georgia,USA,2012,,PCH,Bulloch Academy Inc,,CMPTX
1481,4003,"BizStream/JR Automation Technologies/Countryside Greenhouse/ODL, Inc./Allendale Robotics & Allendale High School & Jenison High School",TriSonics,Allendale,Michigan,USA,2012,,FIM,Allendale High School & Jenison High School,,CMPMI
1482,4004,Pribusin Inc/L3/Lorin Industries/Smart Vision Lights/Automated Industrial Motion/Bayer/Versatile Manufacturing/Bernie O's Pizza&Family/Community,M.A.R.S. Rovers,Muskegon,Michigan,USA,2012,,FIM,Family/Community,,CMPMI
1483,4005,Hostile Gato Robotics/Fort Gibson Education Foundation/British Petroleum/Rib Crib/Muskogee Manufacturing/Georgia Pacific/OG&E/Farm Bureau Insurance-Scott Abbott/Advantage Controls&Fort Gibson Hs,Hostile Gato Robotics,Fort Gibson,Oklahoma,USA,2012,,,Fort Gibson Hs,,CMPTX
1484,4006,Arrow Electronics & Central Islip Senior High School,CIBorgs,Central Islip,New York,USA,2012,,,Central Islip Senior High School,,CMPMI
1485,4008,Toyota/AndyMark/Argosy Foundation/Allied Automation/petersburg hardware/Dunigan Family Dentistry/Sisson Steel&Pike Central High Sch,Theodore Roosevelt's Disco Haircut,Petersburg,Indiana,USA,2012,,IN,Pike Central High Sch,,CMPMI
1486,4009,Irving Community Club/Hartel's-DBJ Disposal/Arrowhead Machinists/Lahti Charitable Trust/Pachel Foundation/ISD 709&Denfeld Senior High,Denfeld DNA Robotics,Duluth,Minnesota,USA,2012,,,Denfeld Senior High,,CMPMI
1488,4011,Mathy Construction/Best Buy/Ingersol Rand/Brennan Marine&Aquinas High School,πρbοtic   (pi robotics) ,La Crosse,Wisconsin,USA,2012,,,Aquinas High School,,CMPMI
1489,4012,Con Edison&St. Joseph By-the-Sea high school,Bad News Bots,Staten Island,New York,USA,2012,,,St. Joseph By-the-Sea high school,,CMPMI
1490,4013,Best Buy/Building Hope/Lockheed Martin/State of Florida/Walt Disney World Co Design & Engineering/AMD&Orlando Science Middle High Charter,Clockwork Mania,Orlando,Florida,USA,2012,,,Orlando Science Middle High Charter,,CMPTX
1491,4014,ViaSat/Qualcomm/Leidos&High Tech High North Co,Top Hat Technicians,San Marcos,California,USA,2012,,,High Tech High North Co,,CMPTX
1493,4019,SolidWorks/The Paton Group & Bridges Academy,Mechanical Paradise,Studio City,California,USA,2012,,,Bridges Academy,,CMPTX
1494,4020,Kingsport City Schools/Visit Kingsport /Streamworks/Appalachian power (AEP) kingsport/Eastman Foundation /Eastman Credit Union/BAE Systems/Kiwanis/DoD Steam Grant /Tri-City Extrusion/Marsh Living Trust/Domtar/Citizens Bank/Energy System Group /Bank of Tennessee/Lowe's/Fastenal/Kingsport Chamber of Commerce/RCAM/Chef's Pizzeria&Dobyns - Bennett High,Cyber Tribe,Kingsport,Tennessee,USA,2012,,,Dobyns - Bennett High,,CMPTX
1495,4021,LHI/Mathy Construction/Ingersoll Rand/Best Buy&Luther High School&Seven Rivers Robotics Coalition,igKnightion,Onalaska,Wisconsin,USA,2012,,,Luther High School & Seven Rivers Robotics Coalition,,CMPMI
1496,4024,"Trinity Prep/Disney/Lockheed Martin/NuWind, LLC/Home Depot/Orlando Neurosurgery/Suresh Babu/Al Pergande/Garth Waters & Trinity Preparatory School",The Jokers,Winter Park,Florida,USA,2012,,,Trinity Preparatory School,,CMPTX
1497,4026,Johnson Research and Development/GE/Big Nerd Ranch/Madison Avenue Community Fund/Decatur Education Foundation/Novelis/Kennesaw State University/Automation Direct&Family/Community,Global Dynamics,Decatur,Georgia,USA,2012,,PCH,Family/Community,,CMPTX
1498,4027,"Centre County 4-H/Penn State College of Engineering/WHVL TV State College/Ben Franklin Technology Parnters/TechKnowServ Corporation/ASME, Central Pennsylvania/Blue Mountain Quality Resources/Loop Software/The Heinz Endowments&4-H",Centre County 4-H Robotics,State College,Pennsylvania,USA,2012,,,4-H,,CMPMI
1499,4028,Honeywell Intelligrated/Mike's Nashville Hot/Phillips Edison and Company & Cincinnati Hills Christian Academy,The Beak Squad,Cincinnati,Ohio,USA,2012,,,Cincinnati Hills Christian Academy,,CMPMI
1500,4034,Schneider Electric/Greater Salem Rotary Club/Technology Seed/Enterprise Bank&Pelham High School,Pelham πthons Team 4034,Pelham,New Hampshire,USA,2012,,NE,Pelham High School,,CMPMI
1501,4035,Picatinny Arsenal&Orange High,Torbotix,Orange,New Jersey,USA,2012,,FMA,Orange High,,CMPMI
1503,4041,MSAD #11/The Robinson Fund/TRC Engineering/Abilis Solutions/Robotics Institute of Maine&Gardiner Area High School,Iron Tigers,Gardiner,Maine,USA,2012,,NE,Gardiner Area High School,,CMPMI
1504,4043,"Yamhill County/Oregon International Airshow/Mentor Graphics/Evergreen Aviation and Space Museum/Oregon Department of Education/OnPoint Community Credit Union/Fastenal/Autodesk/Goodfellow & Cottle, Attorneys at law&Family/Community",NerdHerd,McMinnville,Oregon,USA,2012,,PNW,Family/Community,,CMPTX
1505,4048,"Solidworks/Intel/Boston Scientific / Argosy Foundation/Abbvie/Bainwood, Huang & Associates, LLC/Raytheon/Fidelity Investments/Westborough Shopping Center&Westborough High",Redshift,Westborough,Massachusetts,USA,2012,,NE,Westborough High,,CMPMI
1506,4049,Knoch Hs,Knoch Knights Robotics,Saxonburg,Pennsylvania,USA,2012,,,Knoch Hs,,CMPMI
1507,4050,"Franklin County 4-H/TE Foundation/JLG Industries/Y.B. Welding/Gray Manufacturing/Volvo Construction Equipment/Waste Connections/B-WISE Trailers/Paci Chiropractic&Franklin County,  Pennsylvania",Biohazard,Chambersburg,Pennsylvania,USA,2012,,,"Franklin County,  Pennsylvania",,CMPMI
1508,4051,"Intel corperation/SPEEA, IFPTE Local 2001/Boeing Co./Blount/Les Schwab tire/Oregon massage and wellness clinic&Sabin-Schellenberg Center",Sabin-Sharks,Portland,Oregon,USA,2012,,PNW,Sabin-Schellenberg Center,,CMPTX
1509,4054,Mathy Construction/Advertising Concepts&Central High,Robo Raiders,La Crosse,Wisconsin,USA,2012,,,Central High,,CMPMI
1510,4055,"United Technologies/Whiting Mills LLC/RoBrand Products, Inc.&Northwestern Regional High School",NRG,Winchester,Connecticut,USA,2012,,NE,Northwestern Regional High School,,CMPMI
1511,4056,Colton Joint Unified School District/Ace Metals/WestRock Cerritos/Royal Wholesale Electric-CED Affliate Company/Student Transportation Services of America/Neff's Upholstery & Supplies/Universal Machining Services/Motion Industries & Colton High,ElectroTitans,Colton,California,USA,2012,,,Colton High,,CMPTX
1512,4057,EagleRidge High School/Klamath Basin Robotics/Oregon Department of Education/Klamath Community College/OIT/Dreyer Insurance Agency/Northwest Farm Credit Services/Collaborative Communication Group/THE DAILY TRANSCRIPT/Benefit For the Basin/Bullet Rentals/Fenters Trucking&Klamath Basin Robotics,Klamath Basin Robotics - STEAMPUNK ,Klamath Falls,Oregon,USA,2012,,PNW,Klamath Basin Robotics,,CMPTX
1513,4060,Chehalis Foundation/Boeing/OSPI Washington/SPEEA&W F West High School,Bearcat Robotics,Chehalis,Washington,USA,2012,,PNW,W F West High School,,CMPTX
1514,4061,Schweitzer Engineering Laboratories/Inland Power and Light/OSPI/Boeing/Bezos Family Foundation/Avista/First Tech Credit Union&4H P.A.R.T.,SciBorgs,Pullman,Washington,USA,2012,,PNW,4H P.A.R.T.,,CMPTX
1515,4063,The Bank & Trust/Arconic/San Felipe Del Rio Consolidated Independant School District Del Rio High School/SFDRCISD Career and Technical Education Department&Del Rio H S,TriKzR4Kidz,Del Rio,Texas,USA,2012,,TX,Del Rio H S,,CMPTX
1516,4064,NASA/Lockheed-Martin/State of Florida/Marion County 4-H/Southern Trace Dental/Linda Siemens Realty/Sonic Drive-In&4-H Youth Development Organization,InZombiacs,Ocala,Florida,USA,2012,,,4-H Youth Development Organization,,CMPTX
1517,4065,"STEAMworks FL/Elipsis Engineering & Consulting, LLC/State of Florida/Disney/Lake County Schools/Modern Orthodontics /Sommer Sports/Minneola Automotive /Nerds of Prey Podcast /Disney/Buffalo Wild Wings &Lake Minneola High School",Nerds of Prey,Minneola,Florida,USA,2012,,,Lake Minneola High School,,CMPTX
1518,4068,"DoDSTEM/Lockheed Martin/GE Johnson/Monument Hill Kiwanis/Ready Support Services (RSS)/Lewis-Palmer School District 38/Polaris Alpha - A PARSONS Company/Rosie's Diner/Grayson Consulting/Techno Chaos/Palmer Ridge Foundation/Colorado Engineering, Inc (CEI)/Interior Contstruction, Inc (ICI)/Les Schwab Tires/Society of American Military Engineers/Tri-Lakes Printing/DuPuy Synthes/Monarch Merchandizing/Floor Craft&Palmer Ridge High School",Palmer Ridge BEARbotics,Monument,Colorado,USA,2012,,,Palmer Ridge High School,,CMPTX
1520,4073,Custom Machine & Design Inc/Fastenal/ Dr. Jason Kiggins/All About Locks&Carolina Forest High,Robo Katz,Myrtle Beach,South Carolina,USA,2012,,,Carolina Forest High,,CMPTX
1521,4074,Tick Tock Time/Santee Cooper & St. James High,Shark Bytes,Murrells Inlet,South Carolina,USA,2012,,,St. James High,,CMPTX
1522,4075,NASA/MetGlas/Lowes/Home Depot/Horry County Schools & Conway High & Conway High,Robo Tigers,Conway,South Carolina,USA,2012,,,Conway High & Conway High,,CMPTX
1523,4079,NASA/NASA-JPL/Boeing/Disneyland & Oxford Academy,Quantum Leap,Cypress,California,USA,2012,,,Oxford Academy,,CMPTX
1524,4080,GE Power/Novelis/Shaheen & Company/Kennesaw State University/Automation Direct/Stone Mountain CID/Horse Authority/SolidWorks/RBM of Alpharetta & Home School,Team Reboot,Tucker,Georgia,USA,2012,,PCH,Home School,,CMPTX
1525,4083,The Iron Wolverines/Robert Bosch/Showa Denko/Dorchester District 4/BAE Systems&Woodland High,The Iron Wolverines,Dorchester,South Carolina,USA,2012,,,Woodland High,,CMPTX
1526,4085,TS Tech Americas/TS Tech USA/Dynalab EMS Inc./Dynamix/AEP/The Limited Foundation&Reynoldsburg High School Estem&Reynoldsburg HS Health Sciences & Human Services Academy&Reynoldsburg HS Business Education Leadership & Law Academy&Reynoldsburg HS Encore: Arts Communication & Design Academy,Technical Difficulties,Reynoldsburg,Ohio,USA,2012,,,Reynoldsburg HS Encore: Arts Communication & Design Academy & Reynoldsburg HS Business Education Leadership & Law Academy & Reynoldsburg HS Health Sciences & Human Services Academy & Reynoldsburg High School Estem,,CMPMI
