,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1377,4471,Motorola Solutions/SWE - Society of Women Engineers/Hollywood Hills High School/Florida Power and Light & Hollywood Hills High School,SPARTRONS,Hollywood,Florida,USA,2013,,,Hollywood Hills High School,,CMPAW
1378,4472,Northrup Grumman/Lockheed Martin/BAE Systems/Micron Technology/Prince William County Public Schools/SPARK - Prince William County Public School's Education Foundation/Woodbridge Senior High School/Polaris Press/Battlefield Wealth Planning/Intuitive Foundation /Hart Orthodontist&Family/Community,SuperNOVA,Woodbridge,Virginia,USA,2013,,CHS,Family/Community,,CMPAW2
1379,4473,Robotics Institute of Maine/REM&Hall-Dale Middle High School&Family/Community,Delta Prime,Farmingdale,Maine,USA,2013,,NE,Family/Community & Hall-Dale Middle High School,,CMPAW2
1381,4480,Sourcewell/NASA/Medtronic/Gene Haas Foundation/Central Minnesota Manufacturers Association/Felling Trailer/Lange Oil/Sytek/Arvig/Team 4480 UCBotics Alumni Foundation/Upsala Motors/Nelson Insurance/Army National Guard/Johnson Insurance/Central Minnesota Credit Union/Northern Minnesota Robotics Conference/Upsala Area Schools&Upsala Area School,UC-Botics,Upsala,Minnesota,USA,2013,,,Upsala Area School,,CMPAW2
1382,4485,United Technologies Corporation / Rolls-Royce / Waterjet Cutting of Indiana / Colors Inc. / Danville Optimist Club / Allison Transmission / Duke Energy / Waste Management / Indiana Space Grant Consortium & Danville Cmty High School,Tribe Tech Robotics,Danville,Indiana,USA,2013,,FIN,Danville Cmty High School,,CMPAW2
1383,4486,Nordson Foundation / Qualcomm / PGS San Diego / Gene Haas Foundation / Meziere Enterprises & North Co Trade Tech High Sch,Blue Prints,Vista,California,USA,2013,,,North Co Trade Tech High Sch,,CMPAW
1384,4488,Lam Research/Intel /Hillsboro Optimists/Hillsboro School District/Boeing/Synopsys/ASML/Genentech/Davis Tool/Mozilla Firefox/Arch Global/First Tech &Glencoe High School,Shockwave,Hillsboro,Oregon,USA,2013,,PNW,Glencoe High School,,CMPAW
1385,4496,Intel Matching Grant Program/Walmart/Microchip Tax Credit Donation&Perry High School,Sonoran Storm Robotics,Gilbert,Arizona,USA,2013,,,Perry High School,,CMPAW
1386,4499,Lockeed Martin/Neaera Consulting/Front Range Powder Coating/Metal Distributors/Intuitive Foundation/DNK Kilts & Neaera Robotics,The Highlanders,Fort Collins,Colorado,USA,2013,,,Neaera Robotics,,CMPAW
1387,4500,Nidec Motor Co. / Boeing / Clayton PTO / Clayton Alumni Association / Monsanto Fund & Clayton High School,RoboHounds,Clayton,Missouri,USA,2013,,,Clayton High School,,CMPAW
1388,4505,McDonogh School / Booz Allen Hamilton & Mcdonogh School,McDonogh Robotics,Owings Mills,Maryland,USA,2013,,CHS,Mcdonogh School,,CMPAW2
1389,4509,State Farm IT/Meggitt Training Systems/Nordson/Gwinnett County Public Schools&Lanier High School,Mechanical Bulls,Sugar Hill,Georgia,USA,2013,,PCH,Lanier High School,,CMPAW
1390,4511,Providence Academy,Power Amplified,Plymouth,Minnesota,USA,2013,,,Providence Academy,,CMPAW2
1391,4512,Boeing/OSPI/Everett School District/Bruin Community Parents/Crane Aerospace & Electronics/SPEEA/Barclay Dean/Safeway/Albertsons&Cascade High School,Otter Chaos,Everett,Washington,USA,2013,,PNW,Cascade High School,,CMPAW
1392,4513,Washington State OSPI/DODEA/DODEA STEM/Boeing/FIRST Washington/Bixby Machine Tool Supply/Pizza Factory/American Steel Corporation/2nd BioScience/Medical Lake Dollars for Scholars/Medical Lake School District/West Plains Angels&Medical Lake High School,Circuit Breakers,Medical Lake,Washington,USA,2013,,PNW,Medical Lake High School,,CMPAW
1393,4516,GE Volunteers/SNA Manufacturing&Blessed Trinity Catholic HS,Hyperion,Roswell,Georgia,USA,2013,,PCH,Blessed Trinity Catholic HS,,CMPAW
1394,4521,Cincinnati Test Systems / Scripps Howard Foundation / Callibrity / JTM Food Group / Hubert Company & William Henry Harrison HS & Great Oaks Career Campuses,Harrison Robotics,Harrison,Ohio,USA,2013,,,William Henry Harrison HS & Great Oaks Career Campuses,,CMPAW2
1395,4522,Bryant Motors/Dick's Honda Kawasaki/Ditzfeld Transfer/Gardner Denver/Heckart Family Foundation/LammTech/Maxion Wheels/McCarthy Toyota of Sedalia/Northrop Grumman/Pro Energy/Prysmian Group/Radiophone/Sierra Bullets/Specialty Sportswear/Stanley Black & Decker/Tyson Foods&Smith-Cotton High School,Team SCREAM,Sedalia,Missouri,USA,2013,,,Smith-Cotton High School,,CMPAW
1396,4523,MidAmerica Industrial Park/American Castings LLC/DuPont/Department of Defense/Grand River Dam Authority/Google/Gene Haas Foundation/Dale Co&Pryor High School&Chouteau High School&Locust Grove High School&Salina High School&Adair High School,MCROBO,Mayes County ,Oklahoma,USA,2013,,,Pryor High School & Adair High School & Chouteau High School & Locust Grove High School & Salina High School,,CMPAW
1397,4531,Manitowoc Philanthropic Society / Jagemann Stamping / Nextera Energy / Vollrath Co. / Green Bay Packers Foundation / Sargento / Burbey CPA / Solidworks / Ameriquip & Two Rivers High School,STEMpunk,Two Rivers,Wisconsin,USA,2013,,,Two Rivers High School,,CMPAW2
1398,4533,BOSCH/Boeing/Naval Information Warfare Center (NIWC) – Atlantic/ABB & Wando High School,Wando Advanced Robotics,Mt Pleasant,South Carolina,USA,2013,,,Wando High School,,CMPAW
1399,4534,Port City Robotics/Cortech Solutions/Corning Incorporated/United Therapeutics&Family/Community,Wired Wizards,Wilmington,North Carolina,USA,2013,,FNC,Family/Community,,CMPAW
1400,4536,3M & Central Senior High School,MinuteBots,Saint Paul,Minnesota,USA,2013,,,Central Senior High School,,CMPAW2
1402,4539,The University of Minnesota / TEAM Industries / Alexandria Industries / BTD Manufacturing & Frazee High School,KAOTIC Robotics,Frazee,Minnesota,USA,2013,,,Frazee High School,,CMPAW2
1403,4541,"Ciena / ClearEdge IT Solutions / Booz, Allen, & Hamilton / OPS Consulting / Weather Gage Technologies / Praxis Engineering / O'Malley, Miles, Nylen, and Gilmore / The Wazenski Family / The Maglin Family / The Cummins Family / The Kosiba Family / The DeGrange Family / The Malta Family / The Ugiansky Family / The Farrell Family & Archbishop Spalding High Sch",CAV-ineers,Severn,Maryland,USA,2013,,CHS,Archbishop Spalding High Sch,,CMPAW2
1404,4546,Comcast/Portsmouth Naval Shipyard/DoDSTEM/Duckworks Engineering/ArgenTech Solutions/NH DoE&Dover High School,Shockwave,Dover,New Hampshire,USA,2013,,NE,Dover High School,,CMPAW2
1405,4547,NRG Energy / Westmont Hilltop School District & Westmont Hilltop High School,WestyTek Robotics,Johnstown,Pennsylvania,USA,2013,,,Westmont Hilltop High School,,CMPAW2
1406,4549,South Saint Paul School District/3M&South St Paul Secondary School,Iron Bulls,South Saint Paul,Minnesota,USA,2013,,,South St Paul Secondary School,,CMPAW2
1407,4550,Lockheed Martin/All About Braces/Aakar Architects/Kathleen Hoff/Anny Bridges&Cherry Creek High School,Something's Bruin,Greenwood Village ,Colorado,USA,2013,,,Cherry Creek High School,,CMPAW
1408,4561,Solara Automation/Minka Farm/Microsoft/Research Triangle Foundation&Research Triangle High School,TerrorBytes,Research Triangle Park,North Carolina,USA,2013,,FNC,Research Triangle High School,,CMPAW
1409,4562,Lockheed Martin / State of Florida / NASA & Dunnellon High School,RIOT,Dunnellon,Florida,USA,2013,,,Dunnellon High School,,CMPAW
1410,4564,Brewer High School / Robotics Institute of Maine & Brewer High School,Orange Chaos,Brewer,Maine,USA,2013,,NE,Brewer High School,,CMPAW2
1411,4565,Mesa Public Schools/Boeing/SouthWest Fastener/Home Depot&Skyline High School,Skyline Robotics,Mesa,Arizona,USA,2013,,,Skyline High School,,CMPAW
1412,4567,Seaford Wellness Council / Thall's Custom Towing / WHOSE Catering NYC & Seaford High School,The Mechanized Mafia,Seaford,New York,USA,2013,,,Seaford High School,,CMPAW2
1413,4571,CONEDISON & Manhattan Ctr Science & Math,Rambots,New York,New York,USA,2013,,,Manhattan Ctr Science & Math,,CMPAW2
1414,4573,Harris/East Coast Custom/Frank J. Pinto Foundation /Friends of South River HS Rambotics Team 4573/Nokia&South River High,SRNJRambotics,South River,New Jersey,USA,2013,,FMA,South River High,,CMPAW2
1415,4575,COMCAST/Eastern PA Robotics Alliance/Head Shot Props/The Wawa Foundation/TJX&Girl Scouts of Eastern PA,The Tin Mints,Prospect Park,Pennsylvania,USA,2013,,FMA,Girl Scouts of Eastern PA,,CMPAW2
1416,4576,"Knox County Schools / Wall Praise / Panda Enterprises, Inc. / Tru-Design, LLC & Powell High School & Halls High School",Red Nation Robotics,Knoxville,Tennessee,USA,2013,,,Powell High School & Halls High School,,CMPAW
1417,4579,Washington FIRST Robotics & Federal Way High School,RoboEagles,Federal Way,Washington,USA,2013,,PNW,Federal Way High School,,CMPAW
1418,4580,Carrier/UTC/Bayer/Rolls Royce/Colors Inc./Waterjet Cutting of Indiana&Ben Davis High School,Conductors,Indianapolis,Indiana,USA,2013,,FIN,Ben Davis High School,,CMPAW2
1419,4582,NASA & Myrtle Beach High School,Robohawks ,Myrtle Beach,South Carolina,USA,2013,,,Myrtle Beach High School,,CMPAW
1420,4585,Boeing/Comcast NBCUniversal/Control4/ANSYS/Intellihot/Cypress Energy Partners&Hillcrest High School,Husky Robotics,Midvale,Utah,USA,2013,,,Hillcrest High School,,CMPAW
1422,4587,Oceaneering International/ARC Specialties/Texas Workforce Commission/The Patel Group/Ally-IT/Pac-Van/SolidWorks/the Softsmiths Cloud/Houston Chapter of GPA (Gas Producers Association)/The Webster Family/The Gray Family/The Chandra Family & Jersey Village High School,Jersey Voltage,Houston,Texas,USA,2013,,FIT,Jersey Village High School,,CMPAW
1424,4592,One Firefly / FPL / Metalworks Engineering / Motorola Solutions / The YMCA/ Children's Service Council / Bullseye Powdercoat / Abbot Fund / ZF / CTACE / State of Florida / Rotary Club of Hollywood & Mcarthur High School,M3 Mighty Mechanical Mustangs,Hollywood,Florida,USA,2013,,,Mcarthur High School,,CMPAW
1425,4593,"Caterpillar, Inc / Black Hills Energy / VRC Metal Systems / Strider Bikes & Central High School & Stevens High School",Rapid Acceleration,Rapid City,South Dakota,USA,2013,,,Central High School & Stevens High School,,CMPAW2
1426,4597,Texas Workforce Commission/BEZOS FOUNDATION/2016 FRC Hardship Grant & Robert Vela High School,SABERBOTS,Edinburg,Texas,USA,2013,,FIT,Robert Vela High School,,CMPAW
1427,4598,ICARUS INNOVATED/Presort Essentials/Jolley and Jolley Professional Law Corp/Lucidchart/Alta High School Community Council/GT Automotive/Five Point Restoration /Jacobsen Innovations/Premier Vehicle Innovations&Alta High School,ICARUS INNOVATED,Sandy,Utah,USA,2013,,,Alta High School,,CMPAW
1428,4601,Aptiv/NASA/City Machine Technology/Forbush Machine/Sipp Tepe Architect's/Mahoning Valley Anesthesia/Canfield Rotary/Canfield Junior Women's League/Giant Eagle/S.A Engineering/I.E.S. Systems&Canfield High School,Circuit Birds,Canfield,Ohio,USA,2013,,,Canfield High School,,CMPAW2
1430,4607,"Becker Public Schools/Saint Cloud State University/Liberty Paper Inc./Ewing Farms/Becker Robotics Booster Club/Clear Lake Lions/Tescom/Darter Plastics/Becker Lions/Dahlheimer Beverages/JJJ Construction/AlexPro Firearms/Santiago Lions/Longhaul Trucking, Inc./Manufacturing Partners Inc/Protolabs/Becker American Legion Post 193/Tiller Corporation/JC Signs/McDonald's Meats/Elk River Winlectric/Central Minnesota Manufacturers Association/Jurek Brothers Construction/Vern Jurek Construction/Midcontinent Communications/Sherburne State Bank/Great River Energy/Luth-AR/Stephanie Gruenes Dentistry/Kasper Excavating/Becker Education Association/Charlie's Sports Bar and Grill/Destination Vacation/Monticello Lions/STARCOR Credit Union/TJ Potter Trucking, Inc./Burau Homes/Country Lumber/Monticello Agency/Knights of Columbus/Bernick's Pepsi/TeamVantage Molding/Structural Buildings/Mies Outdoors/Joe's Bobcat and More/Hubbard Electric/EMR/Central Minnesota Robotics Hub/COR Robotics&Becker High School",C.I.S.,Becker,Minnesota,USA,2013,,,Becker High School,,CMPAW2
1431,4610,Texas Workforce Commission/Bastrop Independent School District/Agilent Technologies/IMEG&Bastrop High School,BearTecs,Bastrop,Texas,USA,2013,,FIT,Bastrop High School,,CMPAW
1432,4611,Able Roofing/Rockford Homes/Contract Lumber/Ryerson: Metal Processing and Distribution/NRC Engineering/Honda/Chesrown Chevrolet Buick GMC/Schweitzer Engineering/Shell Oil/Patricia L Welch/Thomas Park III/Olentangy Orthodontics & Berlin High School & Olentangy High School & Orange High School & Liberty High School,OZone Robotics,Lewis Center,Ohio,USA,2013,,,Berlin High School & Olentangy High School & Orange High School & Liberty High School,,CMPAW2
1435,4616,"Qualcomm/FIRST Gap Grant/American Awards/Continuum Medical Staffing/Marine Group Boat Works/Cheryl Cox, Former Mayor of Chula Vista/Jon Guerzon/Jennifer Hodge/Sweetwater Union High School District/David Hodge & Montgomery High School",Team Pharaohs,San Diego,California,USA,2013,,,Montgomery High School,,CMPAW
1437,4619,The Boeing Company / Option One Engineering / Kuster Family / Precision Matthews / Los Al Dental Implants / Cool King / The Rinks & Ocean View High School,HawkBots,Huntington Beach,California,USA,2013,,,Ocean View High School,,CMPAW
1438,4622,State of Florida&Academy at the Lakes,Academy at the Lakes Wildcats,Land O Lakes,Florida,USA,2013,,,Academy at the Lakes,,CMPAW
1439,4623,Pentair & Little Falls Cmty High School,Flyer Robotics,Little Falls,Minnesota,USA,2013,,,Little Falls Cmty High School,,CMPAW2
1440,4624,Bosch/761 Foundation Grant/R & K Electric/Federated Insurance/American Legion Post #77/Wenger/Amesbury TRUTH & Owatonna High School,Rebel Alliance,Owatonna,Minnesota,USA,2013,,,Owatonna High School,,CMPAW2
1443,4638,Northwest Boosters Club / Northwest Student Government Association / Mentors + Parents & Northwest High School,Jagbots,Germantown,Maryland,USA,2013,,CHS,Northwest High School,,CMPAW2
1444,4639,NALCO Champion/Bechtel/Texas Workforce Commission&Seven Lakes High School,The RoboSpartans,Katy,Texas,USA,2013,,FIT,Seven Lakes High School,,CMPAW
1445,4641,Red Oak ISD/First in Texas/Solar Turbines/Parades-Garcia & Associates&Red Oak High School,United,Red Oak,Texas,USA,2013,,FIT,Red Oak High School,,CMPAW
1446,4643,"Hwy 70 Industrial Park/Shasta College/Roplast Industries, Inc./RCBS (Outdoor Vista)/Grow Manufacturing Inc./Funston Industrial Sands/All Metals Supply/Pioneer Collision Center/Mary Lake Thompson, Inc./Holiday Inn Express - Oroville/Ken and Linda Karasinski/Nor Cal Vans&Family/Community",Butte Built Bots,Oroville,California,USA,2013,,,Family/Community,,CMPAW
1447,4645,"IDEX Corporation / Fluid Management / The Best Friends Club / S&C Electric Company / DevLinks Automation & Robotics / ASME Chicago Section / RAM Mechanical Services, Inc. & Lane Technical College Prep HS",The Chicago Style BotDogs,Chicago,Illinois,USA,2013,,,Lane Technical College Prep HS,,CMPAW2
1448,4646,John Deere/Bayer Fund/Summit Products/Microsoft&4-H Youth Development Organization,Team ASAP ,Des Moines,Iowa,USA,2013,,,4-H Youth Development Organization,,CMPAW2
1449,4648,Tennant&Jordan High School,Techno-Tech,Jordan,Minnesota,USA,2013,,,Jordan High School,,CMPAW2
1450,4652,"Picatinny Arsenal/Troianos Trust/Inserra ShopRite Supermarkets, Inc./Spencer Savings Bank/Fellenzer Engineering/Manhattan College/Faber Industrial Technologies&Don Bosco Preparatory High Sch",Ironmen 2,Ramsey,New Jersey,USA,2013,,FMA,Don Bosco Preparatory High Sch,,CMPAW2
1451,4653,"Picatinny Arsenal/Troianos Trust/Inserra ShopRite Supermarkets, Inc./Manhattan College/Spencer Savings Bank/Fellenzer Engineering/Faber industrial Technologies&Don Bosco Preparatory High Sch",Ironmen Robotics,Ramsey,New Jersey,USA,2013,,FMA,Don Bosco Preparatory High Sch,,CMPAW2
1452,4655,Schneider Electric/Woodward/Dick's Refrigeration/Modern Advanced Manufacturing/Ingersoll Production Systems/Collins Aerospace/Danfoss/Women of Today's Manufacturing/McGilvra Electric/Hononegah Dental/IEEE/First National Bank/PCI/Focus Wealth Management&Honenegah Cmty High School,Stateline Robotics,Rockton,Illinois,USA,2013,,,Honenegah Cmty High School,,CMPAW2
1453,4656,3M / Cliffs Foundation / Stanley LaBounty Agate Robotics / Krech Ojard and Associates / Cooperative Light and Power / Hahn Machinery / Maher Trucking / Northland Foundation / Northshore Steel & Two Harbors High School,Rock Solid Robotics,Two Harbors,Minnesota,USA,2013,,,Two Harbors High School,,CMPAW2
1455,4662,Boeing/NASA/Autodesk/LAM/Tripwire/FIRST Washington&Scappoose High School,Byte Sized Robotics,Scappoose,Oregon,USA,2013,,PNW,Scappoose High School,,CMPAW
1456,4663,"Belle Plaine Lions Club/Jim's Apple Barn/Matt Saxe Chevrolet Buick/Wayne Nagel Companies, LLC/Gullywash Gardens/Spare Time Tavern/Behnke Auto Center Inc./CornerStone State Bank of Belle Plaine/State Bank of Belle Plaine/State Farm (Brett Holbrook)/Twistwise Marketing, INC.&Belle Plaine High School",Cyber Tigers,Belle Plaine,Minnesota,USA,2013,,,Belle Plaine High School,,CMPAW2
1457,4664,DSTI of Andover MN / Pentair & Andover High School,Butler Bots,Andover,Minnesota,USA,2013,,,Andover High School,,CMPAW2
1458,4669,Autodesk/Bloomberg/Gene Haas Foundation/Intuitive Foundation/Abbott&Galileo Academy Science & Tech,Galileo Robotics,San Francisco,California,USA,2013,,,Galileo Academy Science & Tech,,CMPAW
1459,4674,Boston Scientific / TEAM Industries / LaValley Industries / Eagles Club Post 351 / Bemidji High School / Norbord / First National Bank / EXB Solutions / Miller McDonald / Bank Forward / Bemidji Steel / Beltrami Electric / Reece Row Control / Clarity Glass & Bemidji High School,RoboJacks,Bemidji,Minnesota,USA,2013,,,Bemidji High School,,CMPAW2
1461,4680,General Motors/DTE Foundation/RECD - Robotics Engineering Center of Detroit/Comcast NBCUniversal/Detroit Labs/Festo/NASA/Ideal Group&Cesar Chavez Academy HS,AzTech Eagles ,Detroit,Michigan,USA,2013,,FIM,Cesar Chavez Academy HS,,CMPAW2
1462,4681,"Electroimpact, Inc./The Boeing Company&Archbishop Murphy High School",Murphy's law,Everett,Washington,USA,2013,,PNW,Archbishop Murphy High School,,CMPAW
1464,4692,OSPI/Weyerhaeuser/Toutle Lake School Dist./Bezos Family Foundation/Waite Speciality Machine/Applied Industrial Technologies/Google/Washington First/Mondial Group/First Tech Credit Union & Toutle Lake School,Metal Mallards,Toutle,Washington,USA,2013,,PNW,Toutle Lake School,,CMPAW
1465,4693,Boston Scientific/Rockford Area Schools/Rockford Boosters&Rockford High School,Axiomatic Aftermath,Rockford,Minnesota,USA,2013,,,Rockford High School,,CMPAW2
1466,4694,Texas Workforce Commission/Amarillo ISD/Pantex/Xcell Energy/Rhodes Architecture/IEEE&Amarillo Area Ctr Advance Lrng,Atomic Armadillos,Amarillo,Texas,USA,2013,,FIT,Amarillo Area Ctr Advance Lrng,,CMPAW
1467,4698,Siemens/San Juan CTE/SMUD/Rio Americano PTSA/Aerojet/Arden Arcade Rotary Club/The Becker Foundation/The Macomber Family/The Krause Family/Swanson Cleaners/Rio Science Boosters/The Cardinale Family/The Heron Family&Rio Americano High School,Raider Robotics,Sacramento,California,USA,2013,,,Rio Americano High School,,CMPAW
1468,4701,NRF National Recreation Foundation/H.V. Jenkins Robotics Team Build-A-Bot Program/Navy League of Savannah/Great Dane/Publix Charities/Wound Care Clinic/O'Reillys Auto Parts & Herchel V Jenkins High School,Warriors (Team W.I.R.E.),Savannah,Georgia,USA,2013,,PCH,Herchel V Jenkins High School,,CMPAW
1469,4702,Google / Pentair & Schurz High School,Cyberdogz ,Chicago,Illinois,USA,2013,,,Schurz High School,,CMPAW2
1470,4703,"University of Minnesota/APQ Engineering, Inc/Tom Haas&Menahga School",Menahga Gigabot$,Menahga,Minnesota,USA,2013,,,Menahga School,,CMPAW2
1471,4715,I.Q. Designs INC. / Heritage Sustainable Energy & Big Bay De Noc School,Big Bay de Noc Bear Bots,Cooks,Michigan,USA,2013,,FIM,Big Bay De Noc School,,CMPAW2
1472,4717,"JSA Architects, Inc./Teinert Metals, Inc./Texcraft, Inc./Argosy Foundation/Texas Workforce Commission/People's Bank/Site Pro/Altice USA/CiniModTech/BBMo4 LLC/Parkhill, Smith, & Cooper/Sanco Metal Fabricators, LLC/Auntie-Mama/Panda Express/Reverse Mind and Body/X-Fab/Zachry Industrial/Branding Iron Cowboy Outfitter/Chipotle/McWhorter's Tire Company/Woody's Pizza/LEARN Inc./Texas A&M University/Texas Tech University/Zachry Industrial/Our Amazing RoboParents&Lubbock Senior High School",Westerner Robotics,Lubbock,Texas,USA,2013,,FIT,Lubbock Senior High School,,CMPAW
1474,4728,Meditronics/UMC/Coldspring/Cold Spring Lions/CMMA/Richmond Lions Club/Lakes Eye Clinic/Blattner Energy/IPM/JV Tooling/CG Tech/All Pro Powder Coating/Bernick's Pepsi/Blattner Energy/Central MN Credit Union/Charles Reichert Dental/Cold Spring Family Dentistry/Flexible Pipe Tool Company/Horizon Roofing/Schlangen Custom Cabinets/Bayer Built Woodworks&Rocori High School,Rocori Rench Reckers,Cold Spring,Minnesota,USA,2013,,,Rocori High School,,CMPAW2
1475,4730,NASA/SWE/Department of Education/Dougherty County Schools System/Women in Technology/Cycle World/Albany Technical College/3D Systems and The Coca Cola Company&Monroe Comprehensive HS,Terminators,Albany,Georgia,USA,2013,,PCH,Monroe Comprehensive HS,,CMPAW
1477,4734,Texas Workforce Commission/Scoggin Dickey Parts Center/Bayer Crop Science/G T Service and Machine/Parkhill Smith and Cooper/Advance Graphix/Teinert Metals/Batterey Joe/ACME Electric Company/Lubbcok Bolt Bin/Altice&Monterey Senior High School,The Iron Plainsmen,Lubbock,Texas,USA,2013,,FIT,Monterey Senior High School,,CMPAW
1479,4737,"Meritor, Inc./ABB Robotics/NASA&West Bloomfield High School",Atomigators,West Bloomfield,Michigan,USA,2013,,FIM,West Bloomfield High School,,CMPAW2
1480,4738,"Qualcomm/DoD STEM/Patrick Henry High School Foundation/CAL WaterJet/Natural Networks, Inc./SolidWorks/Brain Corp/General Atomic Education Foundation/Lazos Communication/Strategy Builders Inc&Patrick Henry High School",Patribots,San Diego,California,USA,2013,,,Patrick Henry High School,,CMPAW
1482,4741,Daktronics/Medtronic/Bayer Fund/Altimate Medical&Redwood Valley High School,WingNuts,Redwood Falls,Minnesota,USA,2013,,,Redwood Valley High School,,CMPAW2
1484,4748,Boeing/The Citadel/NASA&Burke High School,Bulldog (Auto)'bots,Charleston,South Carolina,USA,2013,,,Burke High School,,CMPAW
1485,4750,"Lockheed Martin/Medical-Research-Support.com/Lerner Greenberg Stemer, LLP/Meyer Capital Group Wealth Management/The Pasco Family/The Hoag Family/NASA/Circuit Tech Assembly&Bishop Eustace Prep Acad",Bert,Pennsauken,New Jersey,USA,2013,,FMA,Bishop Eustace Prep Acad,,CMPAW2
1486,4758,The General Motors Foundation & Central High School,RoboBlazers,Detroit,Michigan,USA,2013,,FIM,Central High School,,CMPAW2
1487,4761,Analog Devices/Raytheon/ASC/Amazon Robotics/Eastern Bank/Teradyne/BAE/Mathworks/Walmart&Reading Memorial High School,The Robockets,Reading,Massachusetts,USA,2013,,NE,Reading Memorial High School,,CMPAW2
1488,4764,Memphis Library Foundation - CLOUD901/FedEx/AZO/Friends of the Library/Grainger/SnapOn/Baptist Memorial Hospital - Memphis/A+ Bail Bonds&Family/Community,The Memphis MechWarriors,Memphis,Tennessee,USA,2013,,,Family/Community,,CMPAW
1489,4768,Michigan Engineering Zone (MEZ)/Ford Motor Company/BOSCH/Toyota /Detroit Public Schools Community District/Google/Oak Pointe Church/The HIVE/University of Michigan Engineering&Cody-Detroit Inst Technology,Cody Comets,Detroit,Michigan,USA,2013,,FIM,Cody-Detroit Inst Technology,,CMPAW2
1492,4776,"S.C.O.T.S. Bots/General Motors/Aptiv/Ansys/Delta Airlines/ChemTrend, Inc/Nishikawa Cooper/Quality Steel Products Inc/Michigan Dept. of Education/First National Bank of Howell/Grupo Antolin/Hatch Stamping/Hallmark Tool & Gage Co./Lake Forest Health Services/Mugg & Bopps Convenience Stores/Orchid Orthopedic Solutions/The Home Depot of Howell/Lowe's of Howell/The Howell Education Foundation/Miller & Co. Inc./Diversified Creations/Roots Endodontics/Heckler Law Firm/Fowlerville Dental/Howell Auto Center/Howell Public Schools & Howell High School",S.C.O.T.S. Bots,Howell,Michigan,USA,2013,,FIM,Howell High School,,CMPAW2
1493,4778,Mark and Theresa Fleischhacker Foundation/ISD112&Chanhassen High School,Stormbots,Chanhassen,Minnesota,USA,2013,,,Chanhassen High School,,CMPAW2
1494,4779,PTM Corporation/Cargill Corporation/FCA Foundation/DTE Energy/Ford Motor Company/Marshall Campbell Company/Fox Manufacturing/Michigan Dept of Education/AutoCraft/Knights of Columbus&Cardinal Mooney Cath Clg Prep,RoboSapiens,Marine City,Michigan,USA,2013,,FIM,Cardinal Mooney Cath Clg Prep,,CMPAW2
1495,4780,Constellation Schools/NASA Glenn Research Center: Office of Education & Parma Cmty High School,Tenacious Drones,Cleveland,Ohio,USA,2013,,,Parma Cmty High School,,CMPAW2
1497,4786,"Nicolet High School/Todd's Tools LLC/Snap-on Tools/Lippman-Jungers-Bala LLC/GE Healthcare/Rockwell Automation/Johnson Controls, Inc./Nicolet High School Foundation/Milwaukee School of Engineering (MSOE)/Briggs & Stratton/Kapur & Associates/SPOLAR STUDIO/PROLIFT GARAGE DOORS OF MILWAUKEE&Nicolet High School",Nicolet FEAR,Milwaukee,Wisconsin,USA,2013,,,Nicolet High School,,CMPAW2
1498,4787,Society of Women Engineers / American Society of Mechanical Engineers / 2017 FRC® Hardship Grant / S & C Electric Company & Northside College Prep HS,Axiom,Chicago,Illinois,USA,2013,,,Northside College Prep HS,,CMPAW2
1500,4795,Google / SIM RTP / USA Dutch & East Chapel Hill High School,EastBots,Chapel Hill,North Carolina,USA,2013,,FNC,East Chapel Hill High School,,CMPAW
1501,4799,Bezos Foundation / 2018 FRC Hardship Grant / Texas Workforce Commission & Lazbuddie School,Lazbuddie Robotics,Lazbuddie,Texas,USA,2013,,FIT,Lazbuddie School,,CMPAW
1504,4804,"Rockwell Automation / GE Volunteers / GE Healthcare / RAM Tool, Inc. / Standard Machine Co, Inc. & Port Washington High School",Port PiraTech,Port Washington,Wisconsin,USA,2013,,,Port Washington High School,,CMPAW2
1505,4809,Moore Fan Company & Marceline High School,Black Knight Robotics,Marceline,Missouri,USA,2013,,,Marceline High School,,CMPAW
1506,4810,Midstates Industrial Group / Autodesk / Ford Motor Company / RCO Engineering / International Robot Support / Stifel Financial / Naeim A. Henein / Destaco / Tunkers / Pilot Property Group - Tony Cavataio / Genesis Credit Union / Ally Financial / Right Choice Window Cleaning / International Academy of Macomb PCC & International Acad of Macomb,I AM Robot,Clinton Township,Michigan,USA,2013,,FIM,International Acad of Macomb,,CMPAW2
1507,4815,ABRAMS FOUNDATION & Center Line High School,ELECTROPANTHERS,Center Line,Michigan,USA,2013,,FIM,Center Line High School,,CMPAW2
1508,4816,Girl Scouts North Carolina Coastal Pines&Girls Scouts of the U.S.A.,holographic,Raleigh,North Carolina,USA,2013,,FNC,Girls Scouts of the U.S.A.,,CMPAW
1510,4819,"Michael Engineering, Ltd./Dow Chemical Company/Dow Corning/Nexteer Automotive/General Motors/Toyota/American Mitsuba/Optimists International/Delfield/Gratiot Isabella RESD/FIRST of the Great Lakes Bay&Central Michigan Robotics Association ",Flat Mountain Mechanics,Mount Pleasant,Michigan,USA,2013,,FIM,Central Michigan Robotics Association,,CMPAW2
