teamNumber,nameShort,location,latitude,longitude
6644,Atomic Automatons,"Rocklin High, Rocklin, California",38.8134798,-121.25218960972272
6645,Alloy Obsession,"Crosby , Crosby, Texas",29.89947185,-95.06859037012802
6646,Belton Robotics Spacemakers,"Belton, Texas",31.0560132,-97.464453
6648,MechaSpartans,"John Adams , Ozone Park, New York",40.6787674,-73.83733881374907
6649,CHA Circuits ,"Charlton Heston Academy, Saint Helen, Michigan",44.352691,-84.4070489
6651,Golden Bots,"Sterling , Sterling, Illinois",41.8038907,-89.69223739954907
6655,Texan Robotics,"Arlington, Texas",32.7355816,-97.1071186
6656,Ryu Botics,"Payson, Arizona",34.2406479,-111.3230261
6657,Arborbotics,"Visalia, California",36.3302284,-119.292058
6658,Rockbotics,"Eagle Rock High, Los Angeles, California",34.13153855,-118.2053401259003
6659,CouBots,"Escondido High, Escondido, California",33.14630115,-117.09193097885372
6660,MarkerBots,"Nerinx Hall , Saint Louis, Missouri",38.58959155,-90.34096738103432
6662,FalconX,"College Park High, Pleasant Hill, California",37.9644531,-122.07129010629676
6664,LADYBOTS,"Pharr, Texas",26.1947962,-98.1836216
6665,Nuns and Bolts,"Santa Catalina School, Monterey, California",36.5910559,-121.86847954668303
6667,STEM Clippers,"Chester, Pennsylvania",39.9829308,-75.7652424
6668,Scorpion ( The Scorpions) ,"Hesperia High, Hesperia, California",34.4361101,-117.3253234
6670,Red Cat Robots,"Bay View High, Milwaukee, Wisconsin",42.9945412,-87.89925508079484
6672,Fusion Corps,"Cistercian Preparatory School, Irving, Texas",32.8537432,-96.92195637766191
6674,MIT Iron Eagles,"Maricopa Institute of Technology, Phoenix, Arizona",33.413325349999994,-112.18011268215632
6677,Team Avengers,"Pascagoula , Pascagoula, Mississippi",30.33504235,-88.57659528374168
6680,TRIObotics,"Pocatello, Idaho",42.8620287,-112.450627
6682, A.S.T.R.O. Vikings,"Alamogordo, New Mexico",32.9046474,-105.941835
6685,Amped Up,"Royal Palm Beach , West Palm Beach, Florida",26.68466805,-80.19145345231306
6686,Bionic Broncos,"Palm Beach Central , West Palm Beach, Florida",26.6962978,-80.0747082969558
6690,MV roboPride,"Merrimack Valley , Concord, New Hampshire",43.27422755,-71.59085752639163
6691,Torque,"Brewster Academy, Wolfeboro, New Hampshire",43.5823751,-71.2074455
6692,Robofalcons,"Aquinas , San Bernardino, California",34.1416837,-117.2442122
6695,Alpha Knights,"San Marcos, California",33.1433723,-117.1661449
6696,Cardinal Dynamics,"Corbett School, Corbett, Oregon",45.52946,-122.29644202869515
6704,Mid Pacific Owl Robotics,"Mid Pacific Institute - , Honolulu, Hawaii",21.3034388,-157.8172259508168
6705,WildCat 5e,"Dunwoody , Atlanta, Georgia",33.8566402,-84.3580197
6707,RCW Jaguar Robosapiens,"Renville, Minnesota",44.7242874,-94.9084771
6709,Spudinc,"Big Lake, Minnesota",45.3324647,-93.7460804
6711,Millennial Falcons,"Atwater High, Atwater, California",37.36825045,-120.61656785643002
6712,Mountaineers,"North Murray , Chatsworth, Georgia",34.807964150000004,-84.8082499216572
6715,HZB Robotics,"Hephzibah , Hephzibah, Georgia",33.3165449,-82.0948318343988
6716,Circuit Br8kers,"Academy of Richmond County , Augusta, Georgia",33.46992605,-81.96240974916492
6718,Rocket Dogs,"Oakland Technical High, Oakland, California",37.8319425,-122.25558103646526
6721,Tindley Trailblazers,"Indianapolis, Indiana",39.7683331,-86.1583502
6722,LED Robotics,"New Port Richey, Florida",28.2441768,-82.7192671
6723,Mechanical Mounties,"Williamstown, Massachusetts",42.7135472,-73.2094566
6729,RobCoBots,"Lumberton, North Carolina",34.6183433,-79.0083993
6730,CCS Nuclear Knights,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
6731,Record Robotics ,"Belmont High, Belmont, Massachusetts",42.3941516,-71.16566346377321
6732,BHS RoboRaiders,"Bruce High, Bruce, Wisconsin",45.4599643,-91.2737662
6733,PSJA North Raiders,"Pharr, Texas",26.1947962,-98.1836216
6742,Blue Jays,"Universal Learning Academy, Westland, Michigan",42.3542922,-83.31823838909821
6743,Tiger Engineering,"Dunbar , Fort Myers, Florida",26.631187,-81.83421496890372
6744,Mehville Pi,"Mehlville , Saint Louis, Missouri",38.5083865,-90.3228941
6746,Mustangs,"Our Lady of Mercy Academy, Syosset, New York",40.822599,-73.4831786
6749,tERAbytes,"Hopkins, Minnesota",44.9271194,-93.4074945
6750,HenBotix,"McDonough, Georgia",33.4473361,-84.1468616
6751,RoboFlash,"Sunset , Dallas, Texas",32.746405,-96.85435475925944
6753,CBA RoboKings,"Calvary Baptist Academy, Midland, Michigan",43.6536914,-84.27464816417944
6754,Trailbots ,"Edinburg, Texas",26.3013982,-98.1624501
6758,Otternauts ,"Kasson, Minnesota",44.0297055,-92.7503451
6762,Oscats,"Hillsboro-Deering , Hillsborough, New Hampshire",43.1170297,-71.90196361135914
6763,FUSION,"Manchester School of Technology, Manchester, New Hampshire",42.963421,-71.43158605796631
6764,Flash Drives,"Fillmore, California",34.401749499999994,-118.917766849615
6768,Denison Robo-Jackets,"Denison, Texas",33.7556593,-96.536658
6800,ViperBots Valor,"Austin, Texas",30.2711286,-97.7436995
6802,Mean Caimans,"Cedar Bluff, Virginia",37.0876141,-81.7590032
6804,Team Wolfpack,"Livingston High, Livingston, California",37.376319800000005,-120.72115842902542
6805,Cyber Jays,"Creighton Preparatory School, Omaha, Nebraska",41.27201345,-96.02635299028428
6806,Mineola Wild Reds,"Mineola , Mineola, New York",40.7404084,-73.6405732
6807,REAL Robotics,"the Real School, Racine, Wisconsin",42.7158234,-87.9093768
6808,William Tennent Robotics,"William Tennent Hs, Warminster, Pennsylvania",40.182497350000006,-75.07076902741551
6809,Ace Robotics ,"Enid, Oklahoma",36.3967623,-97.8791341
6811,Gunnery Gears,"Washington, Connecticut",38.88907635,-77.04086228175676
6814,Ellipse ,"Sonoma Academy, Santa Rosa, California",38.418318600000006,-122.68842775855664
6817,10 Factorial,"Rolla, Missouri",37.9509324,-91.7708076
6821,Rogue Techs,"Mira Loma, California",33.98208635,-117.51535113578817
6822,THE SHISHKABOTS,"Family/Community, San Jose, California",37.2579095,-121.7783053
6823,Wildcats,"University School-Milwaukee, Milwaukee, Wisconsin",43.0379584,-87.9558448274765
6824,LVA Robot Pigeons,"Las Vegas, Nevada",36.1672559,-115.148516
6825,The Stronghorns,"Legacy , North Las Vegas, Nevada",36.2846493,-115.14200979257262
6829,Ignite Robotics,"Suwanee, Georgia",34.0514898,-84.0712997
6830,Hogbotics,"Pharr, Texas",26.1947962,-98.1836216
6831, A-05 Annex,"Hood River Valley  & Hood River Valley , Hood River, Oregon",45.7004398,-121.55826633746985
6833,Python Robotics,"Phoenix, Arizona",33.4484367,-112.074141
6834,Bionic Warriors,"Watkins Memorial , Etna, Ohio",39.96432625,-82.64973552308791
6840,Trojan Robotics,"Kirby , Kirby, Arkansas",34.2487513,-93.6422097
6843,Guardian Gears,"Lees Summit, Missouri",38.8856158,-94.2117959
6844,Provotypes,"Provo, Utah",40.2337289,-111.6587085
6845,River Bots,"Astoria Senior , Astoria, Oregon",46.18744935,-123.8314627
6846,MAGNETUDE,"Central Magnet School, Murfreesboro, Tennessee",35.84576025,-86.37895685655747
6850,Cell-Ticks,"Trinity Catholic , Ocala, Florida",29.1452549,-82.1667594
6855,Badger Robotics,"Arkadelphia , Arkadelphia, Arkansas",34.1141918,-93.0529819
6858,Fern Creek Tiger Robotics,"Fern Creek Traditional High, Louisville, Kentucky",38.15625785,-85.59260056698169
6860,Equitum Robotics,"International High, Paterson, New Jersey",40.909756650000006,-74.17883603062793
6861,The Tyros Team ,"Livonia, Michigan",42.36837,-83.3527097
6862,The Reavers,"Detroit Leadership Academy, Detroit, Michigan",42.33136125,-83.2330708797351
6863,Cyber Squirrels,"Laurel, Maryland",39.1044123,-76.8669233
6868,Cadet Robotics,"Hilton , Hilton, New York",43.28582645,-77.78785030697378
6870,BEAM Robotics,"Buffalo, New York",42.8867166,-78.8783922
6871,QC DogSquad,"Queen Creek , Queen Creek, Arizona",33.2397007,-111.6329924
6873,The Generals,"New York, New York",40.7127281,-74.0060152
6877,Mechanical Mustangs,"Northpointe Christian School, Grand Rapids, Michigan",42.98539575,-85.5947532542791
6880,Universal Serial Brawlers (USB),"Yorktown , Yorktown Heights, New York",41.27274905,-73.7826882693535
6882,Fahrenheit Robotics,"Fredericksburg, Virginia",38.3031837,-77.4605399
6883,Leviathan Robotics,"Santa Rosa, California",38.4404925,-122.7141049
6884,Deep-Space,"Hollister, California",36.8524545,-121.4016021
6885,The Pilots,"Academy Of Our Lady of Peace, San Diego, California",32.7650502,-117.1355881
6886,Synthesizers,"4-H, Warsaw, Missouri",38.2442186,-93.3774013
6887,Dalton Catabots,"Dalton , Dalton, Georgia",34.7748018,-85.0027239
6888,Burke County Breakouts (BC Breakouts),"Hildebran, North Carolina",35.7140208,-81.4220334
6889,DC Current,"Davis County Community , Bloomfield, Iowa",40.7529173,-92.408152
6891,Indians,"Asher, Oklahoma",34.9896707,-96.9237064
6892,Big Cat Robotics,"Wellsville, New York",42.1220125,-77.9480575
6893,Bladerunners,"Greenbelt, Maryland",38.9933654,-76.88333238304114
6894,Iced Java,"Mountain Island Charter, Mount Holly, North Carolina",35.35947965,-80.98772845177707
6895,Mechanical Madness 4-H,"4-H, Walpole, New Hampshire",43.07943,-72.4259189
6897,Astraea Robotics,"East Brunswick High, East Brunswick, New Jersey",40.43257195,-74.39856546847048
6899,Macon Bots FRC,"Franklin, North Carolina",35.90503535,-79.04775326525107
6900,Hoodie-bots,"Maud, Oklahoma",35.130355,-96.7758529
6901,Juggernauts,"Frisco, Texas",33.1506744,-96.8236116
6904,TeraWatts,"Los Angeles, California",34.0536909,-118.242766
6905,TEAR-A-BYTE,"Alpharetta , Alpharetta, Georgia",34.04515915,-84.30762135887473
6906,Cristo Rey Reybots,"Cristo Rey Jesuit , Chicago, Illinois",41.85168765,-87.67295889541049
6908,Infuzed,"Cary, North Carolina",35.7882893,-78.7812081
6910,Mill Creek Steel Talons,"Mill Creek , Hoschton, Georgia",34.0788283,-83.8791808
6911,SO BOTZ,"Tappan Zee , Orangeburg, New York",41.0490834,-73.9540164
6912,InterGalactic Transformers,"Saint Paul, Minnesota",44.9497487,-93.0931028
6914,Retro5ive,"Melvindale , Melvindale, Michigan",42.27769885,-83.18563567238297
6916,Iron Thunder,"Columbus, Ohio",39.9622601,-83.0007065
6918,Cellar Rats,"Napa High, Napa, California",38.3099719,-122.29869580024076
6919,The Commodores,"Albany, Georgia",31.5782062,-84.1556809
6921,Technados,"Pennsauken, New Jersey",39.9562238,-75.0579502
6922,Apache Genesis,"Nogales , Nogales, Arizona",31.3351071,-110.942208
6923,Royal Blue Robotics [RB]^2,"West Feliciana , Saint Francisville, Louisiana",30.810453350000003,-91.3764101677634
6925,W.A.Robotics,"Woodward Academy, College Park, Georgia",33.66243125,-84.44003162307854
6926,RobotiCats,"Clovis High, Clovis, California",36.817824900000005,-119.67852483108196
6927,The Franklinton Firebirds,"Columbus, Ohio",39.9622601,-83.0007065
6928,Mad Llama Robotics,"Greeneville, Tennessee",36.1631575,-82.8309861
6932,S.M.A.R.T. (Smoky Mountain Academic Robotics Team),"Sylva, North Carolina",35.3737111,-83.2259803
6933,"Archytas, sponsored by NASA","Sharon, Vermont",43.784976,-72.454834
6934,Scorps,"Adolfo Camarillo High, Camarillo, California",34.216821,-119.0098719777651
6935,Ingram Tom Moore RoboWarriors,"Ingram, Texas",30.073889,-99.2365616
6936,Vault 6936,"Dayton, Ohio",39.7589478,-84.1916069
6937,McCallie Robotics,"Mccallie School, Chattanooga, Tennessee",35.027486800000005,-85.26318815038938
6938,STEM3 West Robotics,"Los Angeles, California",34.0536909,-118.242766
6943,Blue Bears,"Barringer, Newark, New Jersey",40.75559165,-74.17962154844577
6944,Wolverines,"West Forsyth , Cumming, Georgia",34.204991050000004,-84.14761950516207
6945,Children of the Corn,"Blairstown, New Jersey",40.9826981,-74.9605225
6954,Titans of Industry,"Dearborn, Michigan",42.3222599,-83.1763145
6956,SHAM-ROCK-BOTICS ☘,"Westfield , Westfield, Indiana",40.04974525,-86.15765801524854
6957,The A.C.E.S.,"Henderson, Nevada",36.0301134,-114.9826194
6958,CougarBots,"Michigan Mathematics and Science Academy, Warren, Michigan",42.4936975,-83.0838275
6959,Organized Chaos,"Centralia , Centralia, Washington",46.7173909,-122.9529322
6960,The Rusty Huskies,"John W. North High, Riverside, California",33.98120135,-117.3462617630498
6961,SIbots,"Chesnee High, Spartanburg, South Carolina",35.13491335,-81.86117817604409
6962,RobotX,"Khan Lab School, Mountain View, California",37.3965202,-122.0839951
6963,Blood Sweat and Gears,"Remus, Michigan",43.5966952,-85.1447524
6964,BearBots,"Upper Arlington , Columbus, Ohio",40.00570905,-83.02866465596318
6969,Cyborgs,"Clarkstown South Senior , West Nyack, New York",41.1032042,-73.98012721295623
6974,Zia Robotics,"Socorro, New Mexico",34.0572858,-106.8930799
6981,Clockwork Soldiers,"Concord High, Concord, California",37.97906945,-121.98713770902329
6993,Dragons ,"Lubbock , Texas",33.5634402,-101.8792389
6995,NOMAD,"Escondido, California",33.1216751,-117.0814849
7004,Ossining Orbiters ,"Anne M Dorner Middle School & Ossining , Ossining, New York",41.1745039,-73.8598586
7016,PV Shock Bots,"Putnam Valley , Putnam Valley, New York",41.3358333,-73.8586111
7017,Fellowship of the Gear,"Mesa, Arizona",33.4151005,-111.8314552
7019,Tech NoLogic:  Powered by NASA,"Minneapolis, Minnesota",44.9772995,-93.2654692
7020,IM ROBOT,"Iron Mountain , Iron Mountain, Michigan",45.83603,-88.066408
7021,TC Robotics,"Arcadia, Wisconsin",44.2527212,-91.5014893
7026,Team Vinity,"Pine Crest School, Fort Lauderdale, Florida",26.1234195,-80.1278226
7027,Radioactive Rebels Robotics,"Parish, New York",43.406181,-76.125758
7028,Binary Battalion,"Saint Michael, Minnesota",45.210202,-93.6648083
7029,Scotbotics,"Scotland , Laurinburg, North Carolina",34.7676605,-79.4792144
7030,Lake Placid Robotics - The ROBOlympians,"Lake Placid, New York",44.279621,-73.979874
7031,Duanesburg Jr./Sr. High School,"Duanesburg , Delanson, New York",42.7486562,-74.18807940682561
7032,Raptors,"La Pine, Oregon",43.6703995,-121.503636
7034,2B Determined,"West Linn , West Linn, Oregon",45.3385713,-122.649681
7036,Beta Gamma Robotica,"Brooklyn, New York",40.6526006,-73.9497211
7038,TG Eagles (Pizza Pi's),"Minneapolis, Minnesota",44.9772995,-93.2654692
7041,Doomsday Dogs ,"Carlton Secondary, Carlton, Minnesota",46.6653522,-92.42199463892192
7042,Poly Rabbotics,"Polytechnic High, Long Beach, California",33.78692005,-118.18285257511612
7043,RoboPirates,"Rocky River , Rocky River, Ohio",41.4863235,-81.8341502
7045,MCCrusaders,"Morris Catholic , Denville, New Jersey",40.9058094,-74.4901859
7048,Red River Rage,"South  & North  & Fargo Davies , Fargo, North Dakota",46.7887864,-96.8191821
7054,SC Sailors,"Grand Rapids, Michigan",42.9632405,-85.6678639
7055,Quantum Steam,"Bay , Bay Village, Ohio",41.484996,-81.9208434
7056,The F.A.S.T. Team - Fowlerville Area Scientific Technicians,"Fowlerville , Fowlerville, Michigan",42.663699300000005,-84.08753477380404
7057,Titanators,"Orange Cove High, Orange Cove, California",36.6123078,-119.32043920187708
7060,Riverside Military Academy Eagle Bots ,"Riverside Military Academy, Gainesville, Georgia",34.33258325,-83.83330407778632
7063,Wagner TSTEM FRC 1,"San Antonio, Texas",29.4246002,-98.4951405
7064,Voltron Robotics,"Lansing, Kansas",39.248739,-94.900246
7068,Mechanical Masterminds,"Saint Francis, Minnesota",45.7599653,-94.5850085
7072,O.G.R.E. (Opelika's Greatest Robotics Engineers),"Opelika, Alabama",32.65232605,-85.45560549441299
7073,Ottawa Hills High School,"Ottawa Hills , Grand Rapids, Michigan",42.9252036,-85.62919708603349
7075,Gearbreakers,"Midland , Pleasant Plains, Arkansas",35.5880446,-91.7599041
7076,WestTech Sentinels,"Westminster Schools of Augusta, Augusta, Georgia",33.48900915,-82.04261774295527
7077,Sundevils' Fire ,"Eldorado , Las Vegas, Nevada",36.2797668,-115.16213539586296
7084,Hillman Pyrobots,"Hillman, Michigan",45.059177,-83.901106
7085,Waccamaw High School,"Waccamaw High, Pawleys Island, South Carolina",33.4516333,-79.14533203507092
7088,Robodogs,"Somerset H S, Somerset, Texas",30.182464,-95.519405
7091,Atlas Orbis,"Dallas, Texas",32.7762719,-96.7968559
7094,Alpha Omega,"Our Lady Academy, Bay Saint Louis, Mississippi",30.3080894,-89.32926227199908
7103,Robo Remedy @ MLHS,"Manitowoc, Wisconsin",44.0998341,-87.827992
7104,Benedictine Military School Bot Brothers,"Benedictine Military School, Savannah, Georgia",32.010338950000005,-81.09285417745966
7106,MPV StingerBots,"Mulberry, Arkansas",35.5006417,-94.0515919
7107,Blazer Robotics,"Boca Raton, Florida",26.3586885,-80.0830984
7109,Clare Chaos Theory,"Clare , Clare, Michigan",43.81947,-84.768628
7110,Heights Bytes,"Haddon Heights, New Jersey",39.8773356,-75.0646165
7111,RAD Robotics,"Madison, Alabama",34.7736807,-86.5675095
7115,Red Lion Bots,"Yates H S, Houston, Texas",29.77838,-95.323866
7117,Robotic Dragons,"Desoto Sr. High, De Soto, Missouri",38.1341423,-90.5681785399282
7118,ScotBots,"Shorecrest , Shoreline, Washington",47.741224200000005,-122.30460777527767
7119,Sunset RoboBison,"Sunset , Dallas, Texas",32.746405,-96.85435475925944
7120,ThunderChicas,"Irma Lerma Rangel Young Women'S Leadership School, Dallas, Texas",32.7744935,-96.76089739352932
7121,Keller Fusion Robotics,"Keller, Texas",32.9299655,-97.2271249
7123,MVE Tin Men,"Mt. Vernon/Enola , Mount Vernon, Arkansas",35.2261303,-92.1317176
7125,Tigerbotics,"Glen Rose , Glen Rose, Texas",32.22971255,-97.7651854189468
7126,Cutting Edgelords ,"Newmarket, New Hampshire",43.082931,-70.935974
7127,LongMetal ,"Longmeadow High, Longmeadow, Massachusetts",42.05516825,-72.55948191167928
7133,STEAM Makers,"Farmington, New Hampshire",43.39008,-71.06575
7137,Project 212,"Ygnacio Valley High, Concord, California",37.934338,-122.02597791615872
7138,Wing It,"Fischer, Texas",29.9768804,-98.2658468
7141,Cyberhounds,"Fort Madison , Fort Madison, Iowa",40.6224653,-91.3372448
7142,Saydel High School Robotics Team---Vulcan Eagles,"Des Moines, Iowa",41.5910323,-93.6046655
7143,The Cyber-Eagles,"Detroit Collegiate , Detroit, Michigan",42.35664135,-83.10317355766361
7144,NexTech Hydra,"Okemos, Michigan",42.7145576,-84.4127612487143
7145,Hurricanes,"Douglass Academy for Young Men, Detroit, Michigan",42.3494624,-83.08397618530333
7147,Falcons Senior Robo Team ,"Central Academy, Ann Arbor, Michigan",42.25028895,-83.73091129537042
7150,Ogemaw Overdrive,"Ogemaw Heights , West Branch, Michigan",44.3111111,-84.1263889
7151,Real Robotics,"Real Salt Lake Academy , Herriman, Utah",40.4830102,-111.97784405957594
7152,Owltonomous,"Boca Raton, Florida",26.3586885,-80.0830984
7153,"Aetos Dios, Eagles of Zeus","Manchester, Connecticut",41.761437650000005,-72.56227182058358
7154,TheROK,"Kingsford , Kingsford, Michigan",45.8105113,-88.0979048
7155,The Robotic Rangers,"Manton Consolidated , Manton, Michigan",44.40713655,-85.39692531168822
7156,NVASRoboKnights,"Norway , Norway, Michigan",45.79135335,-87.86796649469782
7157, μBotics,"Brea-Olinda High, Brea, California",33.9319621,-117.87597204428342
7160,Ludington O-Bots,"Ludington , Ludington, Michigan",44.0370758,-86.50252390436208
7165,Perkins Pirates ,"Sandusky, Ohio",41.2951563,-83.1555438
7166,Red Thunder Robotics,"Laingsburg  & Laingsburg , Laingsburg, Michigan",42.8915011,-84.3414272401136
7168,Infinity,"Detroit, Michigan",42.3315509,-83.0466403
7171,Wolverine Wildcats,"Wolverine, Michigan",45.273346,-84.604476
7172,AEA Robolution,"Oscoda, Michigan",44.6789109,-84.1467693
7174,ProtoBots,"Crestwood , Dearborn Heights, Michigan",42.32168545,-83.29428911037604
7175,Team Red Line,"Clinton , Clinton, Michigan",42.0719867,-83.9716096
7178,Yeti,"Walled Lake Western , Walled Lake, Michigan",42.53928155,-83.47966335498296
7179,Crossfire,"Garland, Texas",32.912624,-96.6388833
7180,Wellstone Lions,"Wellstone International High, Minneapolis, Minnesota",44.9756679,-93.2774356
7183,WAR Club,"West Career & Technical Academy, Las Vegas, Nevada",36.15753575,-115.35491719597049
7185,Glendora High School Robotics ,"Glendora High, Glendora, California",34.13468345,-117.83549490815908
7187,Gear Cats,"Delton-Kellogg , Delton, Michigan",42.50204395,-85.4095014312501
7188,SaddleBots,"Regina , Warren, Michigan",42.52838695,-82.98514155539104
7191,ABT Gators,"Melvindale, Michigan",42.2825383,-83.175203
7192,Blue Thunderneers,"Croswell-Lexington , Croswell, Michigan",43.2670705,-82.60371036281802
7193,Invictus,"Fort Myers , Fort Myers, Florida",26.53294975,-81.75880562612211
7195,Portland Raiders,"Portland , Portland, Michigan",42.8896731,-84.9307308
7196,Tech Tigers,"Academy of the Americas, Detroit, Michigan",42.32800605,-83.12221310300409
7197,Mountie MegaBots,"Northwest , Jackson, Michigan",42.32998375,-84.46752444941043
7198,TL Fearsome Gears,"Monticello, Indiana",40.7453169,-86.7647343
7202,Cyber Orioles,"Morrice Area , Morrice, Michigan",42.84204425,-84.1775171742075
7203,BCPS 21st Century Bearcats,"Battle Creek Central , Battle Creek, Michigan",42.3263032,-85.18487630899378
7204,Freedom Gliders,"Prospect, Oregon",42.7509608,-122.4889244
7206,Titanium Rex,"Center Line, Michigan",42.4850362,-83.0277002
7208,CMA Navigators,"Charlevoix, Michigan",45.202075,-84.9676387
7209,Titanium Trojans (Homer Robotics Club),"Homer, Michigan",42.1461479,-84.8092709
7210,RoboJackets,"Greenville, Michigan",43.1775314,-85.2527987
7211,Hollywood,"Holly , Holly, Michigan",42.8060561,-83.58004055597536
7212,LCS Warriors,"Lebanon, New Hampshire",43.643032,-72.251587
7213,GladWINites,"Gladwin , Gladwin, Michigan",43.980855,-84.486401
7214,Tiger-Ops Robotics,"Marana , Marana, Arizona",32.4477575,-111.2109658
7216,CHARGERS ROBOTICS,"North Miami Beach, Florida",25.9331488,-80.1625463
7218,Bradford Botdogs,"Bradford Academy, Southfield, Michigan",42.46368015,-83.28288600234771
7219,Olivet Eagles,"Olivet , Olivet, Michigan",42.4406147,-84.92375164373317
7220,Steel Falcons,"Brighton, Michigan",42.5316918,-83.7846458
7221,JHS Viking Robotics,"Jackson , Jackson, Michigan",42.2465036,-84.4016963
7222,The Fighting Anomalocari ,"Parma, Michigan",42.2583711,-84.5996885
7223,MVHS Robotics,"Maple Valley Jr/Sr , Vermontville, Michigan",42.6130916,-85.0562403266867
7224,RoboDrakens,"Hazel Park , Hazel Park, Michigan",42.4653969,-83.09036707839601
7225,Mechatronic Mustangs,"West Highland Christian Academy, Milford, Michigan",42.6272133,-83.66252751189946
7226,Error 404,"Lansing, Michigan",42.7337712,-84.5553805
7229,Electronic Eagles,"El Camino Fundamental High, Sacramento, California",38.60914505,-121.36212158458808
7230,Mythic Mechanix,"Irvine High, Irvine, California",33.70356195,-117.78073331850298
7232,Pharaohs,"Communication and Media Arts Hs, Detroit, Michigan",42.39834725,-83.20576527093468
7234,Rebel Robotics,"Lee , Wyoming, Michigan",42.9316934,-85.7005867
7235,Red Lake Ogichidaag,"Redlake, Minnesota",47.309758,-93.2580522
7237,UniBots,"Bridgeview, Illinois",41.7500323,-87.8042216
7243,High Tech Early College,"Denver, Colorado",39.7392364,-104.984862
7244,Huskies Robotics,"Atlanta, Michigan",45.0047575,-84.15197019460344
7245,Lion Bots,"San Lorenzo, California",37.673589500000006,-122.13185702134774
7247,Error 404,"Fair Haven, Michigan",42.6791996,-82.653803
7248,Tactical Hams,"the Potter'S House, Wyoming, Michigan",42.936974500000005,-85.68672128040777
7250,OsCODEa 0w|5,"Oscoda Area , Oscoda, Michigan",44.42363055,-83.37664359950435
7251,Warrior Robotics,"Salamanca , Salamanca, New York",42.16068315,-78.71197667980917
7254,Knowmads,"Potterville , Potterville, Michigan",42.6316923,-84.7397049181397
7255,Mechanical Mettle,"Charleston, Missouri",36.9208854,-89.350631
7256,Irish Robotics,"Kalamazoo, Michigan",42.291707,-85.5872286
7257,Sauk Centre STREET RATS,"Sauk Centre, Minnesota",45.737465,-94.9525216
7258,Hiawatha Collegiate,"Minneapolis, Minnesota",44.9772995,-93.2654692
7260,Diamondback Turtles  (Heritage High School),"Rogers Heritage , Rogers, Arkansas",36.32175255,-94.12279171617928
7263,TOPPS TECH,"Pine Bluff, Arkansas",34.2157064,-92.0140402
7264,Cougar Robotics,"New Braunfels, Texas",29.7028266,-98.1257348
7265,Skeleton Crew,"Topsail High, Hampstead, North Carolina",34.3709884,-77.706136
7266,NBHS Steampunks,"North Brookfield High, North Brookfield, Massachusetts",42.2772359,-72.07834910774832
7270,Pender Circuit Breakers,"Burgaw, North Carolina",34.5521113,-77.926098
7271,Hanger 84 Robotics,"Roswell, New Mexico",33.3943282,-104.5229518
7272,EnviroBots," for Environmental Studies, New York, New York",40.7679539,-73.9881627
7273,ZooM Robotics,"Zumbrota, Minnesota",44.29071725,-92.6708962305112
7274,Brashear Bulls Robotics,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861
7275,PRIDE Robotics,"Lusher Charter School, New Orleans, Louisiana",29.94487865,-90.12254414795537
7288,NOMMA D3V1LB0TS,"New Orleans, Louisiana",29.9759983,-90.0782127
7289,Blue Eagles,"Fowler , Fowler, Michigan",43.0191311,-84.7322139
7301,Jackbots,"St Maries , Saint Maries, Idaho",47.2706822,-116.5834285
7303,Reach Robotics,"Haslet, Texas",32.9616819,-97.34048541765976
7308,DeepVision,"Los Altos, California",37.3790629,-122.116578
7309,Green Lightning,"Storm Lake , Storm Lake, Iowa",42.62635765,-95.20171754247627
7311,Boring Robots,"Virginia Secondary, Virginia, Minnesota",47.52047665,-92.53944758120792
7312,T3,"Tomball, Texas",30.0971621,-95.6160549
7313,SBA Eaglebots,"Cordova, Tennessee",35.1556451,-89.7761955
7314,Tornadoes,"Franklin , Franklin, New Hampshire",44.6167295,-69.9408894
7315,Giga Knights,"Deerfield-Windsor School, Albany, Georgia",31.590173,-84.2387985
7316,Ursuline Academy High School ,"Ursuline Academy , New Orleans, Louisiana",29.94131015,-90.11336919452076
7318,Nanuet Knightronz,"Nanuet Senior , Nanuet, New York",41.0878289,-74.001335
7319,1UP,"Garland, Texas",32.912624,-96.6388833
7321,Aguila Robotica,"Barbara Cardwell Career Preparatory Center, Irving, Texas",32.82170365,-96.94583441655593
7323,Pacifica High School,"Pacifica High, Oxnard, California",34.217175999999995,-119.17173200923956
7324,The RoboRaiders,"Channel Islands High, Oxnard, California",34.16978575,-119.16238338918085
7326,HARD Robotics,"Hueneme High, Oxnard, California",34.15909655,-119.18232634980193
7327,Metal Jackets,"Oxnard High, Oxnard, California",34.21686175,-119.21425223485218
7330,C.O.U.G.A.R.S (Cybernetic Operational Unit Generated For Artificial Robotic Syst,"Dendron, Virginia",37.045428,-76.9360723
7331,McKinley High School Robotics,"Baton Rouge, Louisiana",30.4507936,-91.1391153
7400,ThunderMiners,"Melville, New York",40.7934322,-73.4151214
7401,Devtech117,"Mt. Diablo High, Concord, California",37.98185465,-122.0381126324483
7406,Ministry of Mechanics,"Cleveland , Cleveland, Tennessee",35.1411852,-84.8721667
7407,Wired Boars,"Choate Rosemary Hall, Wallingford, Connecticut",41.45775115,-72.80912594363184
7408,Pearl City Cats,"Boca Raton, Florida",26.3586885,-80.0830984
