teamNumber,location,latitude,longitude
4160,"Mission Bay High, San Diego, California",32.79896545,-117.22372683582816
4161,"Yucaipa High, Yucaipa, California",34.03737,-117.08699753320462
4166,"Mora, Minnesota",45.8769031,-93.2938352
4169,"Sudbury, Massachusetts",42.3834278,-71.4161725
4171,"Seaside High, Seaside, California",36.623883500000005,-121.83781252831668
4173,"Mount Vernon , Mount Vernon, Washington",48.4184546,-122.335004
4174,"Buffalo Lake-Hector Secondary, Hector, Minnesota",44.74330395,-94.71904674439386
4175,"Teton , Driggs, Idaho",43.720297,-111.108766
4176,"North Easton, Massachusetts",42.0667665,-71.1036592
4179,"Cantonment, Florida",30.605427,-87.344442
4180,"Roosevelt , Seattle, Washington",47.6766289,-122.315975
4181,"Blackduck, Minnesota",47.7333383,-94.548233
4182,"Minneota, Minnesota",44.55885,-95.985586
4183,"City , Tucson, Arizona",32.173940349999995,-110.98859655624447
4186,"Alameda, California",37.6090291,-121.899142
4187,"Mount Vernon , Mount Vernon, Illinois",38.319864,-88.85197124307963
4188,"Hardaway  & Columbus , Columbus, Georgia",32.5668056,-84.8532636
4189,"Jefferson, Georgia",33.0380388,-82.436141
4192,"Flower Mound, Texas",33.0283854,-97.0867203
4193,"South Cobb , Austell, Georgia",33.8353088,-84.60918099660879
4195,"Rome, Georgia",34.257038,-85.1646726
4198,"Waconia, Minnesota",44.8507957,-93.7869088
4201,"El Segundo, California",33.917028,-118.4156337
4203,"Oneonta, New York",42.453492,-75.0629531
4205,"Sedro Woolley Senior , Sedro Woolley, Washington",48.50027415,-122.23687781465318
4206,"Nolan Catholic , Fort Worth, Texas",32.7614466,-97.25614201673594
4207,"Holy Family Catholic , Victoria, Minnesota",44.8568822,-93.64377178805869
4209,"Baton Rouge, Louisiana",30.4507936,-91.1391153
4212,"Knox County, Galesburg, Illinois",40.9419283,-90.3722582708558
4213,"McLean County 4-H, Bloomington, Illinois",40.483723,-88.988668
4215,"Saint Paul, Minnesota",44.9497487,-93.0931028
4216,"East Jackson , Jackson, Michigan",42.25511155,-84.19419615160614
4217,"Nashwauk Secondary, Nashwauk, Minnesota",47.37586625,-93.16651841367526
4219,"Roosevelt H S, San Antonio, Texas",29.3704943,-98.4812724
4225,"Saint Paul, Minnesota",44.9497487,-93.0931028
4226,"Albany, Minnesota",45.6299647,-94.5700048
4229,"Saint Paul, Minnesota",44.9497487,-93.0931028
4230,"Duluth, Minnesota",46.7729322,-92.1251218
4232,"Alton , Alton, Illinois",38.921259,-90.1571392
4235,"Madison County  & Madison County 4H, Danielsville, Georgia",34.119824,-83.208056
4237,"Lakeshore , Stevensville, Michigan",42.0069384,-86.5280467
4238,"Belgrade, Minnesota",45.4530207,-95.0044608
4239,"Willmar Senior High, Willmar, Minnesota",45.15164165,-95.00595927713594
4240,"Albany, Georgia",31.5782062,-84.1556809
4241,"Joliet Township HS 204, Joliet, Illinois",41.5156358,-88.1452045
4242,"Washington, District of Columbia",38.8950368,-77.0365427
4243,"Charleston County School District, Charleston, South Carolina",32.78791794999999,-79.93070255258162
4246,"Triad , Troy, Illinois",38.7345214,-89.8811288
4247,"Milwaukee, Wisconsin",43.0349931,-87.922497
4255,"Monterey High, Monterey, California",36.59498145,-121.90026218834343
4256,"Chesterfield, Missouri",38.661953,-90.5643258
4260,"Blue Earth Area, Minnesota",43.63921525,-94.0979141507318
4263,"Lower East Side Preparatory , New York, New York",40.7200452,-73.9860347601194
4264,"Rogersville, Tennessee",36.407317,-83.0054423
4265,"Oak Ridge , Oak Ridge, Tennessee",35.93013315,-84.3119306644879
4267,"Socastee High, Myrtle Beach, South Carolina",33.684912100000005,-78.99738099282501
4269,"Saint Charles Preparatory School, Columbus, Ohio",39.9697563,-82.94730744349414
4270,"St Louis School, Honolulu, Hawaii",21.2887438,-157.807924
4272,"Mccutcheon , Lafayette, Indiana",40.3511513,-86.903208
4276,"Marina High, Huntington Beach, California",33.7315382,-118.0278074337755
4277,"Minneapolis, Minnesota",44.9772995,-93.2654692
4281,"Center School, Somerset, New Jersey",40.56066575,-74.69711410558372
4283,"Granville , Granville, Ohio",40.0681192,-82.5196037
4284,"Oak Hills , Cincinnati, Ohio",39.1295048,-84.4933981
4285,"Honesdale, Pennsylvania",41.5767552,-75.2587871
4286,"Mechanicsville, Virginia",37.627722,-77.35381757536094
4290,"Charlotte, North Carolina",35.2272086,-80.8430827
4291,"Henderson, North Carolina",35.3389062,-82.4663918
4292,"Lockport, Illinois",41.5894753,-88.057837
4293,"Highlands Ranch, Colorado",39.5497243,-104.9695655
4295,"Lufkin, Texas",31.3386242,-94.7288558
4296,"Warren Township , Gurnee, Illinois",42.3666599,-87.91553338399626
4299,"Brooklyn, New York",40.6526006,-73.9497211
4301,"New Tech Odessa, Odessa, Texas",31.8701869,-102.37878222413254
4306,"Franklin , Franklin, Tennessee",35.9147831,-86.874885953125
4309,"Snohomish, Washington",48.0074736,-121.7304882
4311,"Swampscott High, Swampscott, Massachusetts",42.47856695,-70.91941953821151
4314,"Springfield , Illinois",39.7990175,-89.6439575
4322,"Orange, California",33.7500378,-117.8704931
4325,"Cassopolis, Michigan",41.9117134,-86.0100069
4327,"Lakeview , Battle Creek, Michigan",42.298375,-85.2111035
4328,"Richmond, Texas",29.5821811,-95.7607832
4329,"Saint Peters, Missouri",38.791612,-90.5958468
4330,"Ladue Horton Watkins High, Saint Louis, Missouri",38.63929895,-90.3973851464885
4332,"Edinburg, Texas",26.3013982,-98.1624501
4335,"Waco, Texas",31.549333,-97.1466695
4336,"Acadiana , Lafayette, Louisiana",30.1715566,-92.07528089519352
4337,"Holton , Holton, Michigan",43.4133486,-86.0795043
4342,"Kennett Hs, Kennett Square, Pennsylvania",39.83848235,-75.70765658014511
4348,"Tooele County 4H, Tooele, Utah",40.5307776,-112.29828
4353,"Lafayette, Louisiana",30.2043259,-92.0298813
4356,"Chaffee, Missouri",37.1800513,-89.6550896
4360,"Moorhead , Moorhead, Minnesota",46.8393684,-96.66348577683578
4361,"Roxbury High, Roxbury Township, New Jersey",40.86177815,-74.64079304314504
4362,"Brighton, Michigan",42.5316918,-83.7846458
4364,"Stephenville, Texas",32.2191836,-98.2130634
4373,"Jenkintown, Pennsylvania",40.0959385,-75.1256812
4375,"Ishpeming, Michigan",46.488547,-87.667636
4376,"Charlevoix , Charlevoix, Michigan",45.317649,-85.258348
4377,"Boyne City , Boyne City, Michigan",45.212016,-84.982183
4378,"J M Hanks Hs, El Paso, Texas",31.77138085,-106.32170141800512
4380,"Detroit, Michigan",42.3315509,-83.0466403
4381,"Gull Lake , Richland, Michigan",42.39841005,-85.41058082974737
4382,"Saginaw , Saginaw, Michigan",43.4200387,-83.9490365
4383,"Paul Robeson , Brooklyn, New York",40.6859713,-73.9709152
4384,"International Academy, Troy, Michigan",42.5680416,-83.120268
4386,"Morgan County 4H & Brush , Brush, Colorado",40.2583198,-103.6218052
4388,"Fossil Ridge , Fort Collins, Colorado",40.51430555,-105.01521984241288
4390,"Advanced Technology Academy, Dearborn, Michigan",42.3224688,-83.16824980622633
4391,"Gladstone Area , Gladstone, Michigan",45.8678634,-87.06062940634021
4392,"Brimley, Michigan",46.4052986,-84.5722724
4395,"Dundee Community , Dundee, Michigan",41.95634525,-83.66178290059112
4397,"Bagley, Minnesota",47.521623,-95.398349
4398,"St Francis , Traverse City, Michigan",44.7560649,-85.6226422
4405,"Plymouth Christian Academy, Canton, Michigan",42.34887235,-83.46562901019817
4408,"Battle Creek, Michigan",42.3192548,-85.1824269
4409,"Niles, Michigan",41.8297694,-86.2541768
4412,"San Antonio, Texas",29.4246002,-98.4951405
4415,"Valley Christian High, Cerritos, California",33.8705181,-118.103092621271
4418,"Highlands Ranch, Colorado",39.5497243,-104.9695655
4450,"Olympia, Washington",47.0451022,-122.8950075
4451,"Laurens, South Carolina",34.4646451,-81.9944042
4453,"Marshall , Marshall, Michigan",42.267659050000006,-84.96330792438619
4454,"Science Leadership Academy, Philadelphia, Pennsylvania",39.9862908,-75.2424977
4455,"Warrensburg High, Warrensburg, Missouri",38.74076285,-93.70970879269116
4456,"Washington, District of Columbia",38.8950368,-77.0365427
4458,"Center Moriches , Center Moriches, New York",40.8200997,-72.8031004
4459,"Lithia Springs, Georgia",33.7939953,-84.6604899
4461,"4-H & Mount Rainier , Seattle, Washington",47.57571,-122.2849878
4462,"Roane County , Kingston, Tennessee",35.8753527,-84.5204895
4464,"Greenbelt, Maryland",38.9933654,-76.88333238304114
4466,"Culpeper, Virginia",38.4912207,-77.9618216
4467,"Canonsburg, Pennsylvania",40.2625702,-80.1872797
4468,"Fernbank Science Center, Atlanta, Georgia",33.77874945,-84.31808799600464
4469,"Federal Way, Washington",47.313494,-122.3393103
4470,"Valencia High, Placentia, California",33.8777647,-117.8680259
4471,"Hollywood Hills , Hollywood, Florida",26.01294605,-80.17412130404223
4472,"Woodbridge, Virginia",38.6361522,-77.26783643292558
4473,"Farmingdale, Maine",44.2445138,-69.7714331
4480,"Upsala, Minnesota",45.8107986,-94.5713974
4482,"Kalamazoo, Michigan",42.291707,-85.5872286
4485,"Danville, Indiana",39.7606013,-86.5263879
4486,"Vista, California",33.2000368,-117.2425355
4488,"Glencoe , Hillsboro, Oregon",45.5433641,-122.9954598
4495,"Thorp, Washington",47.0680145,-120.672687
4496,"Perry , Gilbert, Arizona",33.261707200000004,-111.74820772848454
4499,"Fort Collins, Colorado",40.5508527,-105.0668085
4500,"Clayton High, Clayton, Missouri",38.6499618,-90.34683343909086
4501,"New Roads School, Santa Monica, California",34.03153415,-118.46213729497882
4504,"Maryville , Maryville, Tennessee",35.751472,-83.9642249
4505,"Mcdonogh School, Owings Mills, Maryland",39.39829565,-76.77240368420726
4506,"Saint Paul, Minnesota",44.9497487,-93.0931028
4508,"Schuylerville, New York",43.100231,-73.581963
4509,"Lanier , Sugar Hill, Georgia",34.1112873,-84.0539274
4511,"Providence Academy, Plymouth, Minnesota",45.04511805,-93.47230128423146
4512,"Cascade , Everett, Washington",47.9243541,-122.22276987382146
4513,"Medical Lake , Medical Lake, Washington",47.5706561,-117.68722976666666
4514,"Huntingtown, Maryland",38.6159533,-76.613015
4516,"Blessed Trinity Catholic , Roswell, Georgia",34.0554244,-84.39093523916742
4521,"Harrison, Ohio",40.2694328,-81.1289112
4522,"Smith-Cotton , Sedalia, Missouri",38.6725112,-93.25769855370548
4523,"Mayes County , Oklahoma",36.3047676,-95.2355722
4528,"John Bowne , Queens, New York",40.73865415,-73.82430664383764
4531,"Two Rivers High, Two Rivers, Wisconsin",44.1766874,-87.55735631024929
4533,"Wando High, Mt Pleasant, South Carolina",32.88554945,-79.75919607205788
4534,"Wilmington, North Carolina",34.2257282,-77.9447107
4536,"Saint Paul, Minnesota",44.9497487,-93.0931028
4539,"Frazee Secondary, Frazee, Minnesota",46.73016475,-95.69873077117816
4541,"Severn, Maryland",39.1354665,-76.70062377708201
4546,"Dover, New Hampshire",43.1981117,-70.8739761
4547,"Johnstown, Pennsylvania",40.3267407,-78.9219698
4549,"South St. Paul Secondary, South Saint Paul, Minnesota",44.89276965,-93.04194335904262
4550,"Cherry Creek , Greenwood Village , Colorado",39.6303721,-104.8793351
4555,"Skowhegan, Maine",44.765262,-69.719238
4557,"Xavier , Middletown, Connecticut",41.53179895,-72.62031998746806
4561,"Research Triangle , Research Triangle Park, North Carolina",35.8830661,-78.878836
4562,"Dunnellon , Dunnellon, Florida",29.0656142,-82.37600641749705
4564,"Brewer , Brewer, Maine",44.7703493,-68.7800362
4565,"Skyline , Mesa, Arizona",33.4032188,-111.6113575
4567,"Seaford, New York",40.6659344,-73.4881809
4568,"North Adams , North Adams, Michigan",41.970868,-84.496735
4571,"Manhattan Center for Science & Mathematics, New York, New York",40.7941615,-73.93313575595394
4572,"Joel Barlow , Redding, Connecticut",41.2961697,-73.33699349996232
4573,"South River High, South River, New Jersey",40.4396455,-74.3804371364769
4575,"Broomall, Pennsylvania",39.9815001,-75.3565797
4576,"Halls , Knoxville, Tennessee",36.0850376,-83.92335818555588
4578,"Westchester Senior High, Los Angeles, California",33.957379,-118.4292954232402
4579,"Federal Way, Washington",47.313494,-122.3393103
4580,"Ben Davis , Indianapolis, Indiana",39.7480998,-86.2694341
4582,"Myrtle Beach High, Myrtle Beach, South Carolina",33.7191821,-78.8682558
4583,"San Diego, California",32.7174202,-117.1627728
4585,"Hillcrest High, Midvale, Utah",40.6148829,-111.8739516
4587,"Jersey Village , Houston, Texas",29.88225955,-95.55567136200789
4592,"Mcarthur , Hollywood, Florida",26.0131958,-80.2345095
4593,"Rapid City, South Dakota",44.0806041,-103.2280239
4597,"Robert Vela  & Robert Vela , Edinburg, Texas",26.2759505,-98.16011815
4598,"Alta High, Sandy, Utah",40.54891915,-111.86099893221714
4600,"Hazelwood East High, Saint Louis, Missouri",38.77491495,-90.2344421195417
4601,"Canfield , Canfield, Ohio",41.0433018,-80.79084777444473
4607,"Becker, Minnesota",46.9298236,-95.6761851
4608,"Tekoa , Tekoa, Washington",47.2179187,-117.0766205
4610,"Bastrop, Texas",30.0541116,-97.3887764
4611,"Lewis Center, Ohio",40.1983958,-83.0101843
4616,"Montgomery Senior High, San Diego, California",32.586339550000005,-117.06408945768516
4619,"Ocean View High, Huntington Beach, California",33.713949549999995,-118.00222788926128
4622,"Academy at the Lakes, Land O Lakes, Florida",28.1909955,-82.43720257527148
4623,"Little Falls, Minnesota",45.9763545,-94.3625024
4624,"Owatonna Senior High, Owatonna, Minnesota",44.07973995,-93.21996004212284
4626,"Brooklyn Center, Minnesota",45.0748543,-93.3296296
4630,"Clinton , Clinton, Tennessee",36.10343135,-84.11413116661402
4632,"Monticello, Minnesota",45.3053901,-93.7939996
4637,"Philadelphia, Pennsylvania",39.9527237,-75.1635262
4638,"Northwest High, Germantown, Maryland",39.1510845,-77.27966016161383
4639,"Seven Lakes , Katy, Texas",29.70654495,-95.80764319319768
4640,"new york, New York",40.7127281,-74.0060152
4641,"Red Oak, Texas",32.5117104,-96.80836332870048
4643,"Oroville, California",39.5137752,-121.556359
4645,"Lane Technical , Chicago, Illinois",41.945174300000005,-87.69071875869776
4646,"Des Moines, Iowa",41.5910323,-93.6046655
4648,"Jordan, Minnesota",44.6663146,-93.6261918
4652,"Don Bosco Prep , Ramsey, New Jersey",41.0716191,-74.1362283
4653,"Don Bosco Prep , Ramsey, New Jersey",41.0716191,-74.1362283
4655,"Hononegah , Rockton, Illinois",42.4356428,-89.04795367337115
4656,"Two Harbors, Minnesota",47.0257139,-91.6730523
4662,"Scappoose , Scappoose, Oregon",45.7602306,-122.86658
4663,"Belle Plaine Senior High, Belle Plaine, Minnesota",44.620289150000005,-93.77199185163954
4664,"Andover, Minnesota",45.2332985,-93.2913405
4665,"Glencoe, Minnesota",44.7691886,-94.1515671
4669,"Galileo High, San Francisco, California",37.80379835,-122.42417893424894
4674,"Bemidji, Minnesota",47.4785418,-94.8907869
4680,"Cesar Chavez , Detroit, Michigan",42.31201015,-83.11471887853708
4681,"Everett, Washington",47.9673056,-122.201399
4682,"Bishop Blanchet , Seattle, Washington",47.6898042,-122.33477631306296
4683,"Lakewood , Marysville , Washington",48.1520432,-122.207365
4692,"Toutle Lake , Toutle, Washington",46.32389465,-122.74130267440702
4693,"Rockford, Minnesota",45.0882963,-93.7344099
4694,"Amarillo, Texas",35.2072185,-101.833824
4698,"Rio Americano High, Sacramento, California",38.57850715,-121.3546926417478
4701,"Jenkins  & Jenkins , Savannah, Georgia",32.0222185,-81.08313475305775
4702,"Schurz , Chicago, Illinois",41.94689355,-87.73551163604262
4711,"Camarillo, California",34.2176371,-119.0383541
4715,"Big Bay De Noc School, Cooks, Michigan",45.86929675,-86.52481123768351
4717,"Lubbock, Texas",33.5634402,-101.8792389
4726,"Asotin, Washington",46.1678079,-117.2045179
4728,"Cold Spring, Minnesota",45.4557973,-94.4288849
4730,"Monroe , Albany, Georgia",31.588678,-84.1590354
4734,"Lubbock, Texas",33.5634402,-101.8792389
4737,"West Bloomfield , West Bloomfield, Michigan",42.5676161,-83.35925641168916
4738,"Henry High, San Diego, California",32.799063450000006,-117.0521057520107
4740,"Nashville, Tennessee",36.1622767,-86.7742984
4741,"Redwood Falls, Minnesota",44.5393721,-95.1164478
4748,"Burke High, Charleston, South Carolina",32.7934979,-79.9539502
4749,"Alpharetta, Georgia",34.0709576,-84.2747329
4750,"Pennsauken, New Jersey",39.9562238,-75.0579502
4758,"Central , Detroit, Michigan",42.38381525,-83.11198339240653
4761,"Reading Memorial High, Reading, Massachusetts",42.5353434,-71.10940100363877
4762,"St. Charles Secondary, St. Charles, Minnesota",43.9712741,-92.05467196069922
4763,"Fullerton, California",33.8708215,-117.9294165
4764,"Memphis, Tennessee",35.1460249,-90.0517638
4765,"Pinewood School, Los Altos Hills, California",37.38765625,-122.14201700167384
4767,"Shelby, North Carolina",35.2923513,-81.5356463
4768,"Detroit, Michigan",42.3315509,-83.0466403
4769,"Dixie M. Hollins , Saint Petersburg, Florida",27.81559535,-82.72250980077112
4773,"Harry S Truman , Bronx, New York",40.8746852,-73.83190031467225
4776,"Howell , Howell, Michigan",42.6159619,-83.94836165601734
4778,"Chanhassen , Chanhassen, Minnesota",44.8556393,-93.55622339043973
4779,"Cardinal Mooney Catholic, Marine City, Michigan",42.7122571,-82.49519001632717
4780,"Cleveland, Ohio",41.4996574,-81.6936772
4786,"Nicolet High, Milwaukee, Wisconsin",43.14040945,-87.91604805864903
4787,"Northside College Preparatory Hs, Chicago, Illinois",41.980512950000005,-87.70761487417458
4792,"Cheyenne , North Las Vegas, Nevada",36.2339,-115.18248625896186
4795,"East Chapel Hill High, Chapel Hill, North Carolina",35.96109735,-79.02901985036402
4796,"Academy of the Pacific Rim Charter Public School, Hyde Park, Massachusetts",42.2455401,-71.1321278
4799,"Lazbuddie School, Lazbuddie, Texas",34.39497715,-102.61201843909208
4804,"Port Washington High, Port Washington, Wisconsin",43.39028825,-87.87859793972156
4809,"Marceline, Missouri",39.7135117,-92.9482526
4810,"International  Academy of Macomb, Clinton Township, Michigan",42.6115973,-82.9341978
4811,"Madison , Madison Heights, Michigan",42.4941375,-83.08774580503729
4815,"Center Line , Center Line, Michigan",42.48738005,-83.0349658370047
4816,"Raleigh, North Carolina",35.7803977,-78.6390989
4818,"West Fargo , West Fargo, North Dakota",46.8225012,-96.8859061
4819,"Mount Pleasant, Michigan",43.597646,-84.7668495
4821,"Washington, District of Columbia",38.8950368,-77.0365427
4823,"Loris High & Loris High, Loris, South Carolina",34.0416341,-78.8610598
4827,"Negaunee , Negaunee, Michigan",46.5000445,-87.61184225
4828,"Raleigh, North Carolina",35.7803977,-78.6390989
4829,"Chapel Hill High, Chapel Hill, North Carolina",35.96109735,-79.02901985036402
4835,"Manistique Middle and , Manistique, Michigan",45.9592566,-86.24450677632913
4838,"River Rouge, River Rouge, Michigan",42.2895258,-83.1116162
4840,"Redford Union , Redford, Michigan",42.4201094,-83.30397093022272
4845,"Duluth, Minnesota",46.7729322,-92.1251218
4847,"Green Sea Floyds High, Green Sea, South Carolina",34.144389,-79.0207165
4851,"Southeastern , Detroit, Michigan",42.37428105,-82.97820106620239
4854,"Ford , Detroit, Michigan",42.3348039,-83.0295771
4855,"South Haven , South Haven, Michigan",42.40137595,-86.28794777166667
4856,"New York, New York",40.7127281,-74.0060152
4859,"Byron, Minnesota",44.0325922,-92.6454395
4904,"the Nueva School, San Mateo, California",37.5607637,-122.3825884
4905,"AYER SHIRLEY REGIONAL HIGH SCHOOL, Ayer, Massachusetts",42.5671036,-71.57625191100297
4906,"Mid-Maine Technical Center, Waterville, Maine",44.5526972,-69.6442465
4908,"Duxbury High, Duxbury, Massachusetts",42.046225750000005,-70.67920297467248
4909,"Billerica Memorial , Billerica, Massachusetts",42.56084425,-71.2741943169632
4910,"Marietta, Georgia",33.9528472,-84.5496148
4911,"Seattle, Washington",47.6038321,-122.330062
4913,"Anaheim, California",33.8347516,-117.911732
4915,"Bainbridge , Bainbridge Island, Washington",47.6552961,-122.5174797
4918,"Port Townsend, Washington",48.1179702,-122.769544
4919,"Lemon Grove, California",32.7425516,-117.0314172
4924,"STEM School Chattanooga, Chattanooga, Tennessee",35.1006124,-85.2431485
4925,"Kingswood Regional , Wolfeboro, New Hampshire",43.57582085,-71.18865904808544
4926,"Columbus, Indiana",39.2014405,-85.9213796
4929,"Haverhill, Massachusetts",42.7777829,-71.0767724
4930,"Nichols School, Buffalo, New York",42.9422798,-78.8575354
4931,"Edwardsville, Illinois",38.8114364,-89.953157
4933,"Okmulgee, Oklahoma",35.6677078,-95.9690122
4935,"Olympic Community of Schools, Charlotte, North Carolina",35.15800835,-80.9523599780808
4941,"Macon, Georgia",32.8406946,-83.6324022
4944,"Grand Junction, Colorado",39.063956,-108.5507317
4949,"Parkdale High, Riverdale, Maryland",38.9699431,-76.90389497684849
4954,"4-H, Middletown, Delaware",39.4497639,-75.7166345
4956,"Whitehall, Michigan",43.410011,-86.348679
4958,"Fall Mountain Regional , Langdon, New Hampshire",43.1584106,-72.4056436
4959,"Staley High, Kansas City, Missouri",39.29137205,-94.54240379094716
4961,"Almont , Almont, Michigan",42.9205842,-83.0449348
4964,"Los Angeles, California",34.0536909,-118.242766
4965,"Anderson, South Carolina",34.5258335,-82.652962
4967,"Belmont, Michigan",43.0755822,-85.6091987
4970,"Harris, Michigan",45.7032234,-87.3462691
4973,"Gateway High, San Francisco, California",37.78318655,-122.43673701012402
4978,"the Dunham School, Baton Rouge, Louisiana",30.38245785,-91.08557763670083
4979,"Hinsdale Central , Hinsdale, Illinois",41.7876875,-87.93390172078844
4980,"Kettle Falls , Kettle Falls, Washington",48.61940915,-118.11072410915824
4982,"Fort Wayne, Indiana",41.0799898,-85.1386015
4983,"Mancelona , Mancelona, Michigan",44.902229,-85.060885
4984,"Rancho Christian School, Temecula, California",33.47801735,-117.11440413624176
4987,"Worcester Academy, Worcester, Massachusetts",42.2525245,-71.79100026883879
4988,"Cedarville , Cedarville, Michigan",45.99597465,-84.3614288620511
4990,"Burlingame, California",37.5780965,-122.3473099
4991,"Chartiers Valley Hs, Bridgeville, Pennsylvania",40.3787713,-80.10331497259017
4994,"Kingston , Kingston, Michigan",43.414467,-83.185779
4998,"Flint, Michigan",43.0161693,-83.6900211
4999,"Long Beach, California",33.7690164,-118.191604
5000,"Hingham High, Hingham, Massachusetts",42.22529085,-70.87770776386682
5002,"Collierville , Collierville, Tennessee",35.04253685,-89.66492773171166
5003,"Onalaska High, Onalaska, Wisconsin",43.87656975,-91.22687623899456
5005,"Boyd-Buchanan School, Chattanooga, Tennessee",35.04177605,-85.21446258750784
5006,"Haas Hall Academy, Fayetteville, Arkansas",36.121698550000005,-94.1434693728134
5010,"Fishers , Fishers, Indiana",39.9772693,-85.96561337932947
5012,"Palmdale, California",34.5793131,-118.1171108
5013,"Park Hill High, Kansas City, Missouri",39.2458874,-94.67072255178468
5016,"Huntington , Huntington, New York",40.868154,-73.425676
5019,"West Salem, Wisconsin",43.8991322,-91.0812465
5022,"David Crockett , Jonesborough, Tennessee",36.2595288,-82.50652437412842
5025,"Cathedral Catholic , San Diego, California",32.95984405,-117.20117608254736
5026,"Burlingame High, Burlingame, California",37.58311705,-122.34765086345168
5027,"San Jose, California",37.3361663,-121.890591
5030,"Utica, New York",43.1009031,-75.2326641
5041,"West Branch , West Branch, Iowa",41.68074985,-91.34378807657536
5045,"White Station , Memphis, Tennessee",35.102035,-89.8598091
5046,"Memphis , Memphis, Michigan",42.88916745,-82.77126680917871
5047,"Del Valle Hs, El Paso, Texas",31.69174835,-106.2976756675566
5048,"Imlay City , Imlay City, Michigan",43.0157969,-83.07439797103173
5049,"Sunrise Mountain , Las Vegas, Nevada",36.21444695,-115.24843975
5050,"Carleton, Michigan",42.0592101,-83.3907658
5052,"Cedar Park, Texas",30.5217116,-97.827833
5053,"Our Lady of the Lakes Catholic School, Waterford, Michigan",42.69762835,-83.39944081899428
5056,"Buchanan , Buchanan, Michigan",41.8390631,-86.35127501250307
5057,"Dallas, Texas",32.7762719,-96.7968559
5058,"Chattanooga Girls Leadership Academy, Chattanooga, Tennessee",35.0335743,-85.2771328
5059,"Globe , Globe, Arizona",33.41731315,-110.80110831401475
5060,"Farmington, Missouri",37.7803037,-90.4226371
5063,"Aynor High, Aynor, South Carolina",33.9910437,-79.2032795
5065,"Frontier International Academy & Frontier International Academy, Detroit, Michigan",42.412172350000006,-83.05779010222608
5066,"Saline , Saline, Michigan",42.188641450000006,-83.74941475808636
5067,"Ann Arbor, Michigan",42.2681569,-83.7312291
5069,"Edwardsburg , Edwardsburg, Michigan",41.803530050000006,-86.08103068597366
5070,"Houston, Texas",29.7589382,-95.3676974
5071,"Corner Canyon, Draper, Utah",40.502477,-111.8418518
5072,"Detour , De Tour Village, Michigan",45.9484288,-83.9039298
5074,"Norcross, Georgia",33.9412127,-84.2135309
5077,"Cardinal Mooney , Youngstown, Ohio",41.074378,-80.6507543389931
5082,"Oak Park High, Kansas City, Missouri",39.2366941,-94.56982728569928
5084,"Corunna , Corunna, Michigan",42.9823759,-84.1268647
5085,"Blachly, Oregon",44.1946671,-123.5351506
5086,"Cadillac, Michigan",44.3353211,-85.5741088
5089,"Los Angeles, California",34.0536909,-118.242766
5090,"Trenton , Trenton, Michigan",42.11713435,-83.21370178914478
5096,"Germantown High, Germantown, Wisconsin",43.2251271,-88.13516629374905
5098,"North Kansas City High, Kansas City, Missouri",39.1470341,-94.572823716605
5099,"Northport, New York",40.9009595,-73.343167
5102,"Santa Maria, California",34.9531295,-120.435857
5103,"New Braunfels, Texas",29.7028266,-98.1257348
5104,"Pacific Grove High, Pacific Grove, California",36.61076075,-121.9255386129388
5107,"Upland High, Upland, California",34.105106750000004,-117.65846343300517
5109,"Johns Creek , Johns Creek, Georgia",34.0289259,-84.198579
5110,"Elk Rapids , Elk Rapids, Michigan",44.895558,-85.416461
5112,"Ponaganset , North Scituate, Rhode Island",41.86540695,-71.71446476754008
5113,"Moorestown High, Moorestown, New Jersey",39.987936950000005,-74.94380169565392
5114,"Fenton, Michigan",42.7978061,-83.7049498
5115,"Wheaton High, Silver Spring, Maryland",39.0598412,-77.0671834
5119,"Lawrence, Kansas",38.9719384,-95.2359496
5122,"Old Town , Old Town, Maine",44.9517211,-68.67163317719218
5123,"Yonkers , Yonkers, New York",40.9355914,-73.9023471
5124,"West High, Torrance, California",33.846784650000004,-118.36889222142652
5125,"Chicago, Illinois",41.8755616,-87.6244212
5126,"Park Hill South High, Riverside, Missouri",39.17705965,-94.6251270719291
5129,"Plainville , Plainville, Connecticut",41.665306400000006,-72.85573060125921
5130,"North Myrtle Beach High, LIttle River, South Carolina",33.86239455,-78.66713001797986
5132,"Winder, Georgia",33.9919085,-83.7184368
5134,"Clovis, California",36.8252277,-119.7029194
5136,"Santa Ynez, California",34.608637,-120.10467742149731
5137,"Mission Hills , San Marcos, California",33.1433095,-117.14101556847004
5141,"Winnetonka High, Kansas City, Missouri",39.1782216,-94.50970788732349
5142,"West Haven, Connecticut",41.2706527,-72.9470471
5143,"Grand Rapids, Minnesota",47.237166,-93.530214
5144,"LISD TECH Center & Lenawee TECH Center, Adrian, Michigan",41.91695635,-84.0226711599672
5145,"Gainesville, Florida",29.6519684,-82.3249846
5147,"Fulton, Missouri",38.8467082,-91.9479586
5148,"New Berlin, Wisconsin",42.976453,-88.1090391
5149,"Troy , Troy, New York",42.700912,-73.6726181
5150,"Kearsley , Flint, Michigan",43.0541394,-83.6625626
5152,"Otsego , Otsego, Michigan",44.9068058,-84.66571591821076
5155,"Ubly Community , Ubly, Michigan",43.7083479,-82.9374388
5156,"Laker , Pigeon, Michigan",43.8172582,-83.2326633
5159,"Salt Lake City, Utah",40.7596198,-111.886797
